model_id,unit_id,stratum,route,metric_m1_x,metric_m1_y,metric_m2,metric_m3,metric_m4,metric_m5,paired_anchor_error,paired_future_error,unit_pass,autonomous_transition_count
development_model_1,joint_unit_0064,S2_interaction_sensitive,random_equal_norm,0.1368639153503927,0.22051822233073748,0.30962362710854613,0.21830215067731604,0.07848690997387614,1.2800090946257114,0.22051822233073748,0.21830215067731604,true,12
development_model_1,joint_unit_0065,S2_interaction_sensitive,random_equal_norm,0.1834226973831911,0.4224049208862302,0.53415166348708,0.3774739288501384,0.04225217904634381,1.3229151256382465,0.4224049208862302,0.3774739288501384,true,12
development_model_1,joint_unit_0067,S2_interaction_sensitive,random_equal_norm,0.3135613186853104,0.3466320864177045,0.5522532744211899,0.44144672575946037,0.07851463184965732,2.0247897133231163,0.3466320864177045,0.44144672575946037,true,12
development_model_1,joint_unit_0069,S2_interaction_sensitive,random_equal_norm,0.3892392186427381,0.3621734603127515,0.5994685456689199,0.3442443554087606,0.07946066404015205,0.5870947148650885,0.3892392186427381,0.3442443554087606,true,12
development_model_1,joint_unit_0070,S2_interaction_sensitive,random_equal_norm,0.11535588067545974,0.28004341121712156,0.2762491940961341,0.3327767728576561,0.16246595984757142,2.1173009648919106,0.28004341121712156,0.3327767728576561,true,12
development_model_1,joint_unit_0071,S2_interaction_sensitive,random_equal_norm,0.3540875885163422,0.1831693739818764,0.4916191148222261,0.34178193295339176,0.038285110996210375,0.49463151954114437,0.3540875885163422,0.34178193295339176,true,12
development_model_1,joint_unit_0076,S2_interaction_sensitive,random_equal_norm,0.3942546492079672,0.27160810042729305,0.5824148322856765,0.3978069902400564,0.5140005201822334,7.686286419630051,0.3942546492079672,0.3978069902400564,false,12
development_model_1,joint_unit_0080,S2_interaction_sensitive,random_equal_norm,0.27130986217022424,0.4022226128662397,0.5500409422415673,0.38661588199798985,0.04164246123032872,2.5453800335526466,0.4022226128662397,0.38661588199798985,true,12
development_model_1,joint_unit_0081,S2_interaction_sensitive,random_equal_norm,0.2919995740969907,0.3863413689776635,0.4642318045111723,0.4008352938470575,0.08539508772326883,1.7937486991286278,0.3863413689776635,0.4008352938470575,true,12
development_model_1,joint_unit_0084,S2_interaction_sensitive,random_equal_norm,0.17640311131603506,0.3754798435381274,0.5222571983523834,0.3163682251117874,0.16040565763539735,3.5565532743930817,0.3754798435381274,0.3163682251117874,true,12
development_model_1,joint_unit_0086,S2_interaction_sensitive,random_equal_norm,0.2777106254841353,0.19616166459853046,0.4274520845807603,0.3218632977604435,0.10929088325643786,3.5088565200567245,0.2777106254841353,0.3218632977604435,true,12
development_model_1,joint_unit_0087,S2_interaction_sensitive,random_equal_norm,0.13109082914972486,0.2771538896578262,0.3723248920564516,0.254201995707789,0.15835541941965023,2.8383590281009674,0.2771538896578262,0.254201995707789,true,12
development_model_1,joint_unit_0089,S2_interaction_sensitive,random_equal_norm,0.29177450227341395,0.17854896229224987,0.4113293152979644,0.3173434372334222,0.06346493081255038,1.2058422900736332,0.29177450227341395,0.3173434372334222,true,12
development_model_1,joint_unit_0093,S2_interaction_sensitive,random_equal_norm,0.22536720796102944,0.21831361631765686,0.3485490669060244,0.23623757447226773,0.13771107497677765,3.4221984446048737,0.22536720796102944,0.23623757447226773,true,12
development_model_1,joint_unit_0094,S2_interaction_sensitive,random_equal_norm,0.09335953879628597,0.3295738687902889,0.345197826002061,0.3622311858314253,0.07979909236464623,1.4802970923483372,0.3295738687902889,0.3622311858314253,true,12
development_model_1,joint_unit_0097,S2_interaction_sensitive,random_equal_norm,0.09035366392477268,0.16547307673013745,0.20331674433823863,0.23657439846567552,0.12196508270109237,1.012259442359209,0.16547307673013745,0.23657439846567552,true,12
development_model_1,joint_unit_0099,S2_interaction_sensitive,random_equal_norm,0.3235125660720654,0.49965568695427576,0.7026981811376626,0.3895585806334841,0.11884118241610511,3.385738655924797,0.49965568695427576,0.3895585806334841,false,12
development_model_1,joint_unit_0100,S2_interaction_sensitive,random_equal_norm,0.13350520023495285,0.4262238148004677,0.4914844840432106,0.33018137651923096,0.03009425048861991,1.7054567113518715,0.4262238148004677,0.33018137651923096,true,12
development_model_1,joint_unit_0102,S2_interaction_sensitive,random_equal_norm,0.3318988360521407,0.12134611500859,0.4661716254254716,0.3395159432847339,0.1757218818677717,0.6332201417535543,0.3318988360521407,0.3395159432847339,true,12
development_model_1,joint_unit_0104,S2_interaction_sensitive,random_equal_norm,0.36675299397436634,0.447059070240045,0.7783813974474459,0.36502154463763387,0.1578954090538948,3.3618927001953125,0.447059070240045,0.36502154463763387,false,12
development_model_1,joint_unit_0105,S2_interaction_sensitive,random_equal_norm,0.3056747871031351,0.45344950059156003,0.5492878614535791,0.41059814445468956,0.08080831832852708,1.8625592812895775,0.45344950059156003,0.41059814445468956,true,12
development_model_1,joint_unit_0107,S2_interaction_sensitive,random_equal_norm,0.1486778720379086,0.152429865786458,0.38801878072049145,0.24299110608556543,0.13550045655049633,2.9843756929039955,0.152429865786458,0.24299110608556543,true,12
development_model_1,joint_unit_0108,S2_interaction_sensitive,random_equal_norm,0.08664490361475828,0.48695570178921,0.514705061519797,0.4086346864750139,0.3223849959257767,8.237340301275253,0.48695570178921,0.4086346864750139,false,12
development_model_1,joint_unit_0111,S2_interaction_sensitive,random_equal_norm,0.2352609948798801,0.20917365445056438,0.4340787947660708,0.29168533685241693,0.14399997970222247,2.37742867320776,0.2352609948798801,0.29168533685241693,true,12
development_model_1,joint_unit_0112,S2_interaction_sensitive,random_equal_norm,0.22575689293191392,0.10237591041593765,0.39299117193036454,0.2016958850561004,0.08371944208986701,0.22580710001299914,0.22575689293191392,0.2016958850561004,true,12
development_model_1,joint_unit_0116,S2_interaction_sensitive,random_equal_norm,0.3233070932412238,0.13118620325017571,0.41994839216388014,0.3067567861507164,0.12907513015258895,3.4723401069641113,0.3233070932412238,0.3067567861507164,true,12
development_model_1,joint_unit_0118,S2_interaction_sensitive,random_equal_norm,0.29024768968330134,0.4289294981399293,0.7700421178952772,0.4518188784812149,0.3224913474622236,12.778547406196594,0.4289294981399293,0.4518188784812149,false,12
development_model_1,joint_unit_0119,S2_interaction_sensitive,random_equal_norm,0.06832587844725134,0.3377228370273396,0.4185817108010721,0.3031860382170857,0.21128726129172815,4.234544560313225,0.3377228370273396,0.3031860382170857,true,12
development_model_1,joint_unit_0122,S2_interaction_sensitive,random_equal_norm,0.08946920467692189,0.33306293142330345,0.40061416649173937,0.3099980634699809,0.18243691223269135,1.9151831045746803,0.33306293142330345,0.3099980634699809,true,12
development_model_1,joint_unit_0123,S2_interaction_sensitive,random_equal_norm,0.06734021124351396,0.29796119408554383,0.3075311399020603,0.2833138823919107,0.17945710612724275,1.8748460337519646,0.29796119408554383,0.2833138823919107,true,12
development_model_1,joint_unit_0126,S2_interaction_sensitive,random_equal_norm,0.17860370902165926,0.1655302242308553,0.3226236189021374,0.2697877294084102,0.16861882593916513,5.010095238685608,0.17860370902165926,0.2697877294084102,true,12
development_model_1,joint_unit_0127,S2_interaction_sensitive,random_equal_norm,0.16223389101378347,0.1744518559907834,0.24732376353066293,0.23784327381338108,0.028728266970505185,0.8752697147428989,0.1744518559907834,0.23784327381338108,true,12
development_model_1,joint_unit_0128,S2_interaction_sensitive,random_equal_norm,0.11545004908762838,0.2938625494427187,0.32861169504206733,0.29560941433947346,0.06501970166896841,2.1482685580849648,0.2938625494427187,0.29560941433947346,true,12
development_model_1,joint_unit_0130,S2_interaction_sensitive,random_equal_norm,0.21197496438652183,0.39606637304497483,0.5218115346510414,0.3610945114916918,0.07704784184996451,3.0748525634407997,0.39606637304497483,0.3610945114916918,true,12
development_model_1,joint_unit_0132,S2_interaction_sensitive,random_equal_norm,0.28418372621441673,0.3576135185595309,0.38310746700865356,0.41867423312992913,0.2333856114230795,0.38878892082720995,0.3576135185595309,0.41867423312992913,true,12
development_model_1,joint_unit_0133,S2_interaction_sensitive,random_equal_norm,0.37160708783306257,0.4973929941559668,0.714936144318935,0.4156232219148302,0.07796358979073834,3.2032161951065063,0.4973929941559668,0.4156232219148302,false,12
development_model_1,joint_unit_0134,S2_interaction_sensitive,random_equal_norm,0.3333546563725071,0.30880232641076305,0.563960313862363,0.4057521675056175,0.01544131795698293,0.6410860922187567,0.3333546563725071,0.4057521675056175,true,12
development_model_1,joint_unit_0135,S2_interaction_sensitive,random_equal_norm,0.30883746430059383,0.14218475507005668,0.4077716917861016,0.36001071748108393,0.11138099846857143,0.770567124709487,0.30883746430059383,0.36001071748108393,true,12
development_model_1,joint_unit_0136,S2_interaction_sensitive,random_equal_norm,0.16229928139780583,0.20799503255957127,0.33082603787671483,0.21397080706583096,0.04905528617748108,1.7919084057211876,0.20799503255957127,0.21397080706583096,true,12
development_model_1,joint_unit_0138,S2_interaction_sensitive,random_equal_norm,0.1757884642132371,0.14827862419448878,0.28749663544783416,0.20365624816189673,0.06816236192782592,2.86827702075243,0.1757884642132371,0.20365624816189673,true,12
development_model_1,joint_unit_0140,S2_interaction_sensitive,random_equal_norm,0.29585707228745356,0.5363517198469282,0.6239032040659097,0.35083580653816415,0.13782017483604417,0.6221068557351828,0.5363517198469282,0.35083580653816415,false,12
development_model_1,joint_unit_0144,S2_interaction_sensitive,random_equal_norm,0.2210048241897577,0.37923219053996,0.5835987837171926,0.3388303670580252,0.14997716672876973,2.245113253593445,0.37923219053996,0.3388303670580252,true,12
development_model_1,joint_unit_0146,S2_interaction_sensitive,random_equal_norm,0.13406259977122076,0.3898776481138098,0.38111171206372646,0.23451432004956416,0.09654249620735939,6.873968988656998,0.3898776481138098,0.23451432004956416,true,12
development_model_1,joint_unit_0148,S2_interaction_sensitive,random_equal_norm,0.3554284083741666,0.12762206185663874,0.5490183510501547,0.3482148436526351,0.10246058319146029,2.315177582204342,0.3554284083741666,0.3482148436526351,true,12
development_model_1,joint_unit_0149,S2_interaction_sensitive,random_equal_norm,0.22646945958156808,0.14300988127759848,0.4083310289257034,0.19410912966450408,0.061578780851762,0.9166856296360493,0.22646945958156808,0.19410912966450408,true,12
development_model_1,joint_unit_0150,S2_interaction_sensitive,random_equal_norm,0.19356509721972118,0.3513550857963362,0.48935587951294796,0.3097931915837971,0.0463390938703631,1.832590438425541,0.3513550857963362,0.3097931915837971,true,12
development_model_1,joint_unit_0151,S2_interaction_sensitive,random_equal_norm,0.19652903975986274,0.2384216450909391,0.42675034328445594,0.23346097253736112,0.042350902240717164,1.05134854093194,0.2384216450909391,0.23346097253736112,true,12
development_model_1,joint_unit_0152,S2_interaction_sensitive,random_equal_norm,0.326171435937867,0.42702533158537864,0.6628957277108195,0.415177707684665,0.15778510460452522,1.4862139709293842,0.42702533158537864,0.415177707684665,false,12
development_model_1,joint_unit_0153,S2_interaction_sensitive,random_equal_norm,0.1327570407395837,0.3242450189067036,0.42003331082296363,0.3274232416461259,0.10878396879141691,4.267559200525284,0.3242450189067036,0.3274232416461259,true,12
development_model_1,joint_unit_0154,S2_interaction_sensitive,random_equal_norm,0.3585833535212048,0.3515803179710709,0.6764642859742351,0.34826595615325706,0.1647679742505511,2.674633078277111,0.3585833535212048,0.34826595615325706,false,12
development_model_1,joint_unit_0156,S2_interaction_sensitive,random_equal_norm,0.2922678715855672,0.16451132055409526,0.33677330680909867,0.34619410808610523,0.1468224296038504,2.898743562400341,0.2922678715855672,0.34619410808610523,true,12
development_model_1,joint_unit_0160,S2_interaction_sensitive,random_equal_norm,0.3561741259834323,0.3999578518469301,0.685471612111639,0.3869934956250255,0.16757323563078164,1.691787876188755,0.3999578518469301,0.3869934956250255,false,12
development_model_1,joint_unit_0161,S2_interaction_sensitive,random_equal_norm,0.356625658228839,0.12001539814865801,0.5122739855049885,0.3138493605419173,0.06420680419977193,3.2453585416078568,0.356625658228839,0.3138493605419173,true,12
development_model_1,joint_unit_0162,S2_interaction_sensitive,random_equal_norm,0.21434077922494849,0.37010797754474667,0.5881159937845407,0.2782618827810918,0.07869273485169123,1.207090262323618,0.37010797754474667,0.2782618827810918,true,12
development_model_1,joint_unit_0163,S2_interaction_sensitive,random_equal_norm,0.17702261121983962,0.2334178741821329,0.3899412906328192,0.3009031805657178,0.03944770402960955,1.3511882163584232,0.2334178741821329,0.3009031805657178,true,12
development_model_1,joint_unit_0165,S2_interaction_sensitive,random_equal_norm,0.13044138572926903,0.41666624852594214,0.4802291384192737,0.3891040138294833,0.2396864260037244,5.064293742179871,0.41666624852594214,0.3891040138294833,true,12
development_model_1,joint_unit_0166,S2_interaction_sensitive,random_equal_norm,0.3812332362533023,0.32151777217805244,0.5921408762913951,0.4129787191873951,0.15717502796666316,3.130340576171875,0.3812332362533023,0.4129787191873951,true,12
development_model_1,joint_unit_0168,S2_interaction_sensitive,random_equal_norm,0.18507971042369012,0.3680985842745735,0.4984612185104014,0.2990964803325244,0.10253639712151345,1.0439802892506123,0.3680985842745735,0.2990964803325244,true,12
development_model_1,joint_unit_0169,S2_interaction_sensitive,random_equal_norm,0.1510946220750908,0.14654084597919612,0.2377410664550659,0.2668668652217681,0.07343851707558498,2.4640483781695366,0.1510946220750908,0.2668668652217681,true,12
development_model_1,joint_unit_0173,S2_interaction_sensitive,random_equal_norm,0.2666206356799867,0.13636572698693494,0.4214057284146538,0.30948277669550345,0.1576681590555353,3.6170363426208496,0.2666206356799867,0.30948277669550345,true,12
development_model_1,joint_unit_0174,S2_interaction_sensitive,random_equal_norm,0.25768003754925667,0.25205239766557874,0.5013392957976548,0.37167017557971654,0.11385370240365454,7.46152326464653,0.25768003754925667,0.37167017557971654,true,12
development_model_1,joint_unit_0176,S2_interaction_sensitive,random_equal_norm,0.3380319048611744,0.15264899600350496,0.43188618067733825,0.3545394335361714,0.21459813851105497,2.023506350815296,0.3380319048611744,0.3545394335361714,true,12
development_model_1,joint_unit_0177,S2_interaction_sensitive,random_equal_norm,0.3595528326331735,0.3023836082243869,0.564273602632489,0.38304162165548317,0.1779795682200927,1.1667312122881413,0.3595528326331735,0.38304162165548317,true,12
development_model_1,joint_unit_0179,S2_interaction_sensitive,random_equal_norm,0.38280693817818645,0.21655108919386873,0.6522621824145064,0.3983715700391909,0.24647597891839923,1.9144987687468529,0.38280693817818645,0.3983715700391909,true,12
development_model_1,joint_unit_0183,S2_interaction_sensitive,random_equal_norm,0.04491591541735406,0.2126936002428087,0.32175355780026527,0.20994723959319106,0.14058619134687242,5.6500144302845,0.2126936002428087,0.20994723959319106,true,12
development_model_1,joint_unit_0184,S2_interaction_sensitive,random_equal_norm,0.1307314666003974,0.1552240707418327,0.2775420203094245,0.1803811623443137,0.07655337930323246,0.5825893487781286,0.1552240707418327,0.1803811623443137,true,12
development_model_1,joint_unit_0185,S2_interaction_sensitive,random_equal_norm,0.32208869565521153,0.34379461802617456,0.5079137418654374,0.41242670298689615,0.09018270789571277,5.955994874238968,0.34379461802617456,0.41242670298689615,true,12
development_model_1,joint_unit_0186,S2_interaction_sensitive,random_equal_norm,0.34802057893546406,0.1115610009861243,0.4790583313037697,0.3506533467097452,0.09751220209793823,2.0404571667313576,0.34802057893546406,0.3506533467097452,true,12
development_model_1,joint_unit_0189,S2_interaction_sensitive,random_equal_norm,0.17610572196574933,0.35125871656358115,0.43973444283576874,0.3071554825017821,0.1431264151811995,2.4141082540154457,0.35125871656358115,0.3071554825017821,true,12
development_model_1,joint_unit_0190,S2_interaction_sensitive,random_equal_norm,0.3566763744588976,0.25081431058406317,0.518733756838004,0.38485236229836,0.21718724358657107,2.0679065957665443,0.3566763744588976,0.38485236229836,true,12
development_model_1,joint_unit_0191,S2_interaction_sensitive,random_equal_norm,0.34763869736937986,0.20253173772018784,0.5927894857426347,0.2998792760565499,0.2818171133602026,0.4574583377689123,0.34763869736937986,0.2998792760565499,false,12
development_model_1,joint_unit_0193,S2_interaction_sensitive,random_equal_norm,0.10876286682855556,0.35501276640317525,0.36112828289976107,0.35149609950665356,0.056032680229204,1.2545221485197544,0.35501276640317525,0.35149609950665356,true,12
development_model_1,joint_unit_0194,S2_interaction_sensitive,random_equal_norm,0.2483082419857211,0.3639796048716116,0.6045838751360579,0.35347857922402315,0.12518394673187846,4.411792755126953,0.3639796048716116,0.35347857922402315,true,12
development_model_1,joint_unit_0195,S2_interaction_sensitive,random_equal_norm,0.3578554206770917,0.41323207943888274,0.7511733687806921,0.3785336124539848,0.0623001592381763,3.096293844282627,0.41323207943888274,0.3785336124539848,false,12
development_model_1,joint_unit_0196,S2_interaction_sensitive,random_equal_norm,0.23266430479259537,0.20545213647197558,0.4296014074551429,0.30310252694348944,0.36470212023623827,4.24145832657814,0.23266430479259537,0.30310252694348944,false,12
development_model_1,joint_unit_0198,S2_interaction_sensitive,random_equal_norm,0.1762804171232642,0.24680567326815223,0.4178305847918696,0.2118488959205031,0.11867292215124697,1.8840355798602104,0.24680567326815223,0.2118488959205031,true,12
development_model_1,joint_unit_0200,S2_interaction_sensitive,random_equal_norm,0.3815217251613156,0.4006810440336843,0.7535346228032018,0.4370515090775956,0.09360670141206198,0.3349841805174947,0.4006810440336843,0.4370515090775956,false,12
development_model_1,joint_unit_0201,S2_interaction_sensitive,random_equal_norm,0.17546054276442752,0.14202721351999117,0.2862974580820738,0.2314856512247309,0.024316943714409248,1.3623897917568684,0.17546054276442752,0.2314856512247309,true,12
development_model_1,joint_unit_0202,S2_interaction_sensitive,random_equal_norm,0.3480829143853794,0.18372073581037876,0.5464120833908982,0.39934992085633597,0.1254010075673928,0.6454573478549719,0.3480829143853794,0.39934992085633597,true,12
development_model_1,joint_unit_0203,S2_interaction_sensitive,random_equal_norm,0.23644838418829842,0.41168528682273925,0.5302399608389508,0.3801061904221007,0.30732540118164586,10.716414451599121,0.41168528682273925,0.3801061904221007,false,12
development_model_1,joint_unit_0205,S2_interaction_sensitive,random_equal_norm,0.4086742989783646,0.14127544108662027,0.6226444954317142,0.36627295562185636,0.097198031107729,2.918371744453907,0.4086742989783646,0.36627295562185636,true,12
development_model_1,joint_unit_0206,S2_interaction_sensitive,random_equal_norm,0.1339879546699885,0.28014196791906887,0.3140175170184966,0.23570837740911774,0.06538801211396573,0.8025252260267735,0.28014196791906887,0.23570837740911774,true,12
development_model_1,joint_unit_0211,S2_interaction_sensitive,random_equal_norm,0.21214947958762542,0.36523781764975694,0.5223222068422497,0.3412502175873351,0.07757200182152639,3.5209041088819504,0.36523781764975694,0.3412502175873351,true,12
development_model_1,joint_unit_0212,S2_interaction_sensitive,random_equal_norm,0.20317075336381643,0.15808941391026954,0.4067569411784578,0.22683497861496127,0.09210949889049215,1.6487324610352516,0.20317075336381643,0.22683497861496127,true,12
development_model_1,joint_unit_0213,S2_interaction_sensitive,random_equal_norm,0.15938361264325596,0.3394382886491505,0.48928190889638,0.33934985476423535,0.16661202997130134,2.0483458414673805,0.3394382886491505,0.33934985476423535,true,12
development_model_1,joint_unit_0215,S2_interaction_sensitive,random_equal_norm,0.3267642285146082,0.4402705040751831,0.6498861468598729,0.3698182026830464,0.03670091962343242,2.1860184147953987,0.4402705040751831,0.3698182026830464,true,12
development_model_1,joint_unit_0216,S2_interaction_sensitive,random_equal_norm,0.3432054330216084,0.38746533577758413,0.5991216370355583,0.381590007862979,0.20021228896225676,0.9379872120916843,0.38746533577758413,0.381590007862979,true,12
development_model_1,joint_unit_0217,S2_interaction_sensitive,random_equal_norm,0.3179795457823938,0.21563794113963616,0.6168723022345853,0.30285529048660903,0.1647840036063272,5.419093370437622,0.3179795457823938,0.30285529048660903,true,12
development_model_1,joint_unit_0223,S2_interaction_sensitive,random_equal_norm,0.1891477754642061,0.31585305935367913,0.446856162254285,0.3173654000103685,0.11291283647170512,3.322262316942215,0.31585305935367913,0.3173654000103685,true,12
development_model_1,joint_unit_0227,S2_interaction_sensitive,random_equal_norm,0.16698308745575907,0.1893099922890173,0.26054430307786947,0.22655069885925924,0.06844885742497746,1.0145806707441807,0.1893099922890173,0.22655069885925924,true,12
development_model_1,joint_unit_0228,S2_interaction_sensitive,random_equal_norm,0.16860018673387286,0.3445609911793264,0.4483922410852813,0.32412813656926903,0.07432692008688219,4.39189076423645,0.3445609911793264,0.32412813656926903,true,12
development_model_1,joint_unit_0229,S2_interaction_sensitive,random_equal_norm,0.31230840491405515,0.3533196223118068,0.6164801131140807,0.3913677039216084,0.0811348338870251,0.7206515874713659,0.3533196223118068,0.3913677039216084,true,12
development_model_1,joint_unit_0230,S2_interaction_sensitive,random_equal_norm,0.3724153816753487,0.13938756706486563,0.449747945424393,0.3278393539551474,0.06876894444669,1.9706765189766884,0.3724153816753487,0.3278393539551474,true,12
development_model_1,joint_unit_0231,S2_interaction_sensitive,random_equal_norm,0.20095439545482732,0.1819847404765896,0.30672170009381955,0.26891831876911076,0.0543201528835613,1.2047694064676762,0.20095439545482732,0.26891831876911076,true,12
development_model_1,joint_unit_0232,S2_interaction_sensitive,random_equal_norm,0.1709690812080852,0.16036916538081422,0.24553337067194228,0.23106785407969546,0.06604766144222898,1.271283347159624,0.1709690812080852,0.23106785407969546,true,12
development_model_1,joint_unit_0233,S2_interaction_sensitive,random_equal_norm,0.4015147892927152,0.1413797547536049,0.5825131921045509,0.3508316891401332,0.34521185508800745,5.758202075958252,0.4015147892927152,0.3508316891401332,false,12
development_model_1,joint_unit_0234,S2_interaction_sensitive,random_equal_norm,0.12310967891626479,0.08850650885291504,0.14877853963553186,0.24164576871542565,0.050697351072888926,1.1582334525883198,0.12310967891626479,0.24164576871542565,true,12
development_model_1,joint_unit_0236,S2_interaction_sensitive,random_equal_norm,0.3355739458545374,0.23793499260488715,0.556291857037669,0.388404271481196,0.093365640490546,1.6043582931160927,0.3355739458545374,0.388404271481196,true,12
development_model_1,joint_unit_0237,S2_interaction_sensitive,random_equal_norm,0.13138072461714098,0.13981674506756492,0.1754096693503584,0.19159005867536047,0.16010565902827356,1.0756787844002247,0.13981674506756492,0.19159005867536047,true,12
development_model_1,joint_unit_0240,S2_interaction_sensitive,random_equal_norm,0.12253220725781357,0.1998499211228637,0.1950376327395447,0.22283398712021468,0.07280777578640403,0.9304643608629704,0.1998499211228637,0.22283398712021468,true,12
development_model_1,joint_unit_0242,S2_interaction_sensitive,random_equal_norm,0.16805611492240405,0.20100838168776275,0.3055255019634364,0.18752172353907293,0.050928128891539505,1.0456577874720097,0.20100838168776275,0.18752172353907293,true,12
development_model_1,joint_unit_0244,S2_interaction_sensitive,random_equal_norm,0.14517634974778065,0.15261108378392774,0.24926131457779493,0.2289829512664101,0.03682036737611489,1.5178841538727283,0.15261108378392774,0.2289829512664101,true,12
development_model_1,joint_unit_0248,S2_interaction_sensitive,random_equal_norm,0.32180759162070155,0.37770461350753215,0.6161239117597864,0.3451666532087935,0.07451808544515248,1.2880035676062107,0.37770461350753215,0.3451666532087935,true,12
development_model_1,joint_unit_0250,S2_interaction_sensitive,random_equal_norm,0.12679723702936618,0.3058120732816678,0.3054840985174817,0.331505994513786,0.10347034157329875,1.5462522394955158,0.3058120732816678,0.331505994513786,true,12
development_model_1,joint_unit_0251,S2_interaction_sensitive,random_equal_norm,0.18413042089095052,0.18318305910234975,0.4031106929140526,0.26443841187168127,0.0773075359317268,1.0633734054863453,0.18413042089095052,0.26443841187168127,true,12
development_model_1,joint_unit_0256,S2_interaction_sensitive,random_equal_norm,0.11185497871158473,0.3220891504651761,0.5711758948240824,0.32658239390899374,0.21561870140166847,1.2251251377165318,0.3220891504651761,0.32658239390899374,true,12
development_model_1,joint_unit_0257,S2_interaction_sensitive,random_equal_norm,0.401495950659663,0.3340250365300688,0.5757838296691941,0.43445632775672016,0.12584228833569078,8.826536685228348,0.401495950659663,0.43445632775672016,true,12
development_model_1,joint_unit_0259,S2_interaction_sensitive,random_equal_norm,0.37032324824530766,0.29530931755591283,0.6000548038926602,0.3965428295509659,0.25895867853214244,5.357510596513748,0.37032324824530766,0.3965428295509659,false,12
development_model_1,joint_unit_0260,S2_interaction_sensitive,random_equal_norm,0.14044799607093292,0.42938683562687446,0.4567018121594257,0.3142796839120259,0.0414819553437939,1.444223988801241,0.42938683562687446,0.3142796839120259,true,12
development_model_1,joint_unit_0270,S2_interaction_sensitive,random_equal_norm,0.35696863920426547,0.4526798278484607,0.7125050535757425,0.4031004955271726,0.12165662936107471,1.3673187233507633,0.4526798278484607,0.4031004955271726,false,12
development_model_1,joint_unit_0271,S2_interaction_sensitive,random_equal_norm,0.2984880081820596,0.13714441613909956,0.3600264437020947,0.28603243449958704,0.06771057074545674,0.9797585196793079,0.2984880081820596,0.28603243449958704,true,12
development_model_1,joint_unit_0272,S2_interaction_sensitive,random_equal_norm,0.24553966794547916,0.1516837231903166,0.44451931863247673,0.22551748917184852,0.13145747721395343,2.9927903786301613,0.24553966794547916,0.22551748917184852,true,12
development_model_1,joint_unit_0273,S2_interaction_sensitive,random_equal_norm,0.3640458311050413,0.14368095323703314,0.47011143498084607,0.3661148291674453,0.09150929259216627,0.5338916089385748,0.3640458311050413,0.3661148291674453,true,12
development_model_1,joint_unit_0275,S2_interaction_sensitive,random_equal_norm,0.3140130299102516,0.3569642054979765,0.5913847439091812,0.38546140352225433,0.09704149972160617,1.902182586491108,0.3569642054979765,0.38546140352225433,true,12
development_model_1,joint_unit_0277,S2_interaction_sensitive,random_equal_norm,0.4387688903841622,0.41144849520013854,0.7362609422216375,0.40946443594031806,0.10417792868176133,2.1231336519122124,0.4387688903841622,0.40946443594031806,false,12
development_model_1,joint_unit_0283,S2_interaction_sensitive,random_equal_norm,0.30940911769598123,0.22381590373634344,0.4520979597150749,0.3316742001774996,0.05047666060953101,3.7745922803878784,0.30940911769598123,0.3316742001774996,true,12
development_model_1,joint_unit_0285,S2_interaction_sensitive,random_equal_norm,0.395408417526788,0.18274361948170495,0.5921026818711425,0.32121952680692484,0.0876256447894742,0.7879824377596378,0.395408417526788,0.32121952680692484,true,12
development_model_1,joint_unit_0286,S2_interaction_sensitive,random_equal_norm,0.34041307460218123,0.24380050607600684,0.5039611182538163,0.27355899164925934,0.11237014402223972,1.9237494096159935,0.34041307460218123,0.27355899164925934,true,12
development_model_1,joint_unit_0287,S2_interaction_sensitive,random_equal_norm,0.31766261658781714,0.20667582382690136,0.6482717899940214,0.31822498538047006,0.28945771261120706,14.73478376865387,0.31766261658781714,0.31822498538047006,false,12
development_model_1,joint_unit_0289,S2_interaction_sensitive,random_equal_norm,0.1224619284411792,0.2904346391948975,0.31832343364265064,0.26893461356121245,0.058080621666354526,0.7228934671729803,0.2904346391948975,0.26893461356121245,true,12
development_model_1,joint_unit_0290,S2_interaction_sensitive,random_equal_norm,0.11770471067853937,0.13909074695419482,0.23435270087121918,0.16780965719108962,0.034140379522729705,1.1255540885031223,0.13909074695419482,0.16780965719108962,true,12
development_model_1,joint_unit_0291,S2_interaction_sensitive,random_equal_norm,0.1559233607483881,0.13140906409935016,0.2994429640885356,0.2122453680092696,0.08745785602090193,2.2236986085772514,0.1559233607483881,0.2122453680092696,true,12
development_model_1,joint_unit_0295,S2_interaction_sensitive,random_equal_norm,0.27890070536989087,0.22586975314513616,0.41627057174804094,0.3004900289158172,0.10794299695470856,3.721671923995018,0.27890070536989087,0.3004900289158172,true,12
development_model_1,joint_unit_0297,S2_interaction_sensitive,random_equal_norm,0.1144667172526769,0.3023357334111714,0.32614924745320517,0.3114299034223456,0.09167871309697379,1.61734689027071,0.3023357334111714,0.3114299034223456,true,12
development_model_1,joint_unit_0299,S2_interaction_sensitive,random_equal_norm,0.2950205996341288,0.17150609223953583,0.37331406422285646,0.31291360268709145,0.11946101642369915,0.5596266593784094,0.2950205996341288,0.31291360268709145,true,12
development_model_1,joint_unit_0305,S2_interaction_sensitive,random_equal_norm,0.32921703653467027,0.1634725618298193,0.4874117302545166,0.41980962019401025,0.08583579615071855,1.665988378226757,0.32921703653467027,0.41980962019401025,true,12
