public_unit_id,family,seed,route,edited_object,delta_vx,delta_vy,M1,joint_pass,anchor_rmse,k1_rmse,t19_rmse
joint-147f59a58d0ef285e900,M2,291501,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.30148122338937305,true,0.05379556236461946,0.055055459567973204,0.18466648632193736
joint-d0326bfd1d59b011ffc1,M2,291501,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.1426943456244009,true,0.031842412165322645,0.03519242796151088,0.08378103611199604
joint-b0a6408213b275a6eec4,M2,291501,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.21594766419436062,true,0.03771998980202683,0.03987605415461369,0.11314845340716821
joint-f16075ae76c562b01afa,M2,291501,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.33725617895757093,true,0.05446944170946026,0.05926999258377073,0.18665477454504764
joint-6c84dffefac07a85efd4,M2,291501,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.3470589507562469,true,0.05569978527801277,0.05328736479313003,0.16154644662084752
joint-530af393a720d348afb0,M2,291501,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.2084318017944642,true,0.0323567272148157,0.03332996772645413,0.09829385196103914
joint-66b0d86cfbc4d904308f,M2,291501,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.1710654877407314,true,0.031917239707845525,0.03469908828320079,0.09947235675388662
joint-cb84ae0ab47be6c0b097,M2,291501,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.2792944643320838,true,0.05195827494695768,0.05386199232286898,0.1680573014508379
joint-bd7b1bc3eac5c32be6ce,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.06477846968708414,true,0.025557699670309453,0.021450534812964484,0.04867771590034992
joint-f42e2b2aa0bcf1904b2c,M2,291501,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.3106620273256809,true,0.04803039621609961,0.05135796929002884,0.15945924432791814
joint-0cc5980f554a68da719e,M2,291501,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.3365898809415174,true,0.04911280601125894,0.05696826822006807,0.28983089440030047
joint-c71196ce6b27a5f15741,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.14735250414337078,true,0.02998879526239258,0.03842951186622481,0.09197052876182114
joint-08a29e94c959b15daf6c,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.10232691360119096,true,0.015947481417639627,0.025495481875576285,0.05730437624016096
joint-009344968abd7434a0a8,M2,291501,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.33486785545010017,true,0.0571829100406184,0.06008430934356091,0.18428459014382617
joint-0d9b039cb21daac03d2a,M2,291501,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.16779557053780972,true,0.02351964926767804,0.02398773559976295,0.08068079163912827
joint-96bbd61ef63ebf358d5e,M2,291501,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.15226576909690195,true,0.025612294860469578,0.02756278486408718,0.08111545230231007
joint-71226efdc82c7b8eb4e1,M2,291501,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.4313771256227392,false,0.07918061121744234,0.08228592982099898,0.3072153831716071
joint-2b6a5ce6c26b3991652e,M2,291501,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.2517346533224694,true,0.043473766109043896,0.042392265334859076,0.12622987187722626
joint-c45a492c6ab0e2e5bfbe,M2,291501,single_only_addressable,1,0.1320015236735344,-0.0660007618367672,0.3437618385712241,true,0.06575716175387095,0.0658084749124172,0.27247911700013067
joint-b2b2ebaf8b3253aafde3,M2,291501,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.3710957912110851,true,0.0741839635616812,0.07455121047534856,0.2661824236736427
joint-58d5f239e12552c3626e,M2,291501,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.3522097188344067,true,0.06933271208444308,0.07220531915619985,0.29864479604126987
joint-fc2b76f0772372bf8c3c,M2,291501,single_only_addressable,1,-0.1320015236735344,0.0660007618367672,0.24597829054232395,true,0.041639537638754776,0.039554428304872935,0.11789671921960386
joint-fe2aefddb9b7745686ad,M2,291501,single_only_addressable,1,-0.0660007618367672,0.0660007618367672,0.18953579564119796,true,0.034822177422644,0.03065421758980776,0.1316519696955815
joint-8b6ff975d45da97a4933,M2,291501,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.3532677336830088,true,0.054052140913552045,0.06033462919951304,0.1878728847084525
joint-175e17d0ef9573bac40e,M2,291501,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.30404178750260447,true,0.05267291650003587,0.05476079978829558,0.16481968303262168
joint-a3d06b9cb0966439eddd,M2,291501,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.1166317592677765,true,0.036436991924197484,0.03333315422169884,0.10829564874591126
joint-04c90cd2b55e51d7395c,M2,291501,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.23695674814071815,true,0.04260095666204465,0.04275595280576429,0.15876232152657338
joint-03d19206c4766692b70a,M2,291501,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.13287124332813277,true,0.023990258820569866,0.026539790207081353,0.07895852002780895
joint-f3533a47857412ee6574,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.16229144709601637,true,0.031402939298743805,0.038308137946273906,0.09904855789160553
joint-19e423cc276169fd1073,M2,291501,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.22250423099956118,true,0.03884477829361548,0.0465411908193531,0.12463983326588281
joint-ff96f3eeddc533681410,M2,291501,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.2203489472127245,true,0.0516825299902412,0.05180556025122722,0.1706970634940489
joint-c4e21270ec4d0d7be262,M2,291501,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.31222238440566813,true,0.05917300712033916,0.06298430502627701,0.19005272503052228
joint-f3c2aa3445150de38445,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.32100126123588435,true,0.049001683508575714,0.05783161410340023,0.1595535947721161
joint-9b1bd063fe31242ee1d4,M2,291501,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.2190640388252813,true,0.039018274082440095,0.04175860582231129,0.12055398704680392
joint-dc07119105a4b0f17fef,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.22733230481161504,true,0.046956637495456616,0.0440406796784444,0.09730154689044164
joint-e62d176dd1f3b78034aa,M2,291501,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.17580490467792526,true,0.02529471310572443,0.027274653880333174,0.08317265018260048
joint-7fb044ff7f38057c2332,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.3180927722099551,true,0.04798467477992185,0.056296965062298955,0.1519869739070742
joint-86e6ae730070eee6983b,M2,291501,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.1826108068963927,true,0.02839840857543218,0.030088456814467566,0.14355983052903695
joint-9a206f19112cd83d8451,M2,291501,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.3193709898038085,true,0.05539073188457718,0.053445633643658244,0.16040554337569202
joint-d9be6f5c2e8106f0264a,M2,291501,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.13196196832838097,true,0.025432892073847323,0.02485509635509466,0.07556194469332865
joint-6f8a92fc80c9c4920afe,M2,291501,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.25447784929274,true,0.04131923810788606,0.037373397552620376,0.14688923810038862
joint-2a31fc646bfd539046d7,M2,291501,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.36846166686118315,true,0.054588704018627775,0.05989719390471073,0.24755020647572898
joint-e8ed568644109d3c68dd,M2,291501,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.2463086468529289,true,0.03537569356306697,0.0363023150280891,0.10441407048061264
joint-310c46903e1f1c1d5a60,M2,291501,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.17048590309754805,true,0.02761117227283201,0.02985779176112695,0.08942907182338898
joint-1285f64b5ffdc41a435d,M2,291501,single_only_addressable,0,0.0660007618367672,0.0660007618367672,0.08511844861631847,true,0.017759045968375162,0.020465416822541806,0.07386557681023076
joint-70524fe1e7c2518c400a,M2,291501,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.3203129581884815,true,0.053490723919664356,0.054027390531498964,0.1659519896565241
joint-41ae71c0e6c6d51506eb,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.12036582375407967,true,0.025625732393623334,0.027840528669104896,0.07513540704122225
joint-f2a415df92c5dbd9c22b,M2,291501,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.18402568559749483,true,0.027612037296877195,0.03197707909312826,0.08350750637855954
joint-05f0f9643ecc833a54a1,M2,291501,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.30803134546145866,true,0.05132335784565492,0.053848466436475804,0.16635056087975994
joint-6731d5008cdff8444b8a,M2,291501,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.22420166309675071,true,0.04530365218542253,0.041420165225640446,0.12445943637738952
joint-cd5d57fb2d2fc404ed88,M2,291501,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.30125680262551696,true,0.050306495598137276,0.051192006416793744,0.15784012675765616
joint-c73f7954cc710bf9d63c,M2,291501,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.32300788301999933,true,0.06037416519311391,0.06253579809635937,0.2898609969459915
joint-8c80649d97868318c9fe,M2,291501,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.4140532531883935,false,0.06323689402391137,0.06898153507520709,0.20340177148466984
joint-e8ffd69e58705acdb563,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.22674845284777956,true,0.041237181431678704,0.0440805583166217,0.08725168308036121
joint-2474a6ed6bbe4f7e1b97,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.2215594656161831,true,0.03914168624028601,0.04578304466804138,0.17291088475221933
joint-1b6c644185589ebc48c8,M2,291501,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.44406085059143185,false,0.06616306610815824,0.07085315196121673,0.2077320642067792
joint-efe7c8a0a11bb35094e0,M2,291501,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.37651925664802,true,0.0669965987522821,0.06769769069321978,0.2828086005835434
joint-9ea456682d298ae62b43,M2,291501,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.33357347623034783,true,0.04916420061681404,0.058850231419878114,0.27852477514465973
joint-7d924a87e8568d82b71b,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.3472431090424738,true,0.055538861770155816,0.06542066623816148,0.17535706847607757
joint-f012efad790d4bcb5275,M2,291501,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.24488075379984894,true,0.04115649991368983,0.04285106080131193,0.1742382158498446
joint-99a2122f162a74088f58,M2,291501,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.18398808690976395,true,0.03612345707075028,0.03850087580533787,0.10058329690465533
joint-ce884c4d333127e8b6dc,M2,291501,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.3358297389492971,true,0.053588313983979,0.05546651688647998,0.1623135446606406
joint-50af49320c1511a0d6c6,M2,291501,single_only_addressable,1,0.1320015236735344,0.1320015236735344,0.36019736532455426,true,0.05883913701658614,0.05988687221513543,0.18446236671336494
joint-4664e26abb95085a572a,M2,291501,single_only_addressable,1,-0.1320015236735344,-0.1320015236735344,0.270212683429079,true,0.047969329614998356,0.046126300381551015,0.2683354174404944
joint-79aa8ba0c5489ddf2497,M2,291501,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.1913397305860658,true,0.031089705610811723,0.03585306788085808,0.14269053229816356
joint-d987f2e8f59153959f0b,M2,291501,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.19348958386070417,true,0.040500371376472964,0.038775291382317785,0.14118065304502733
joint-cb8130fb1c35fd8e7b18,M2,291501,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.226045766281675,true,0.04387145547922985,0.03790429494835558,0.12128783165808475
joint-d18a1d26ca0c2d035ee3,M2,291501,single_only_addressable,1,-0.0660007618367672,0.0660007618367672,0.2225919373204101,true,0.044376788615171844,0.04466689283560431,0.1683440642634598
joint-da2f34f1c087e97b1afb,M2,291501,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.1520181005353025,true,0.03068608937351802,0.03495445933357805,0.10264746521881399
joint-d61e8bcf8b85f15c898a,M2,291501,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.11818535013799901,true,0.020070186490835362,0.023400324053766863,0.06340638411842332
joint-4de8fb543630717fe750,M2,291501,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.3492529414471123,true,0.05045937551141273,0.049620830479538976,0.14902101573051568
joint-dc3cf8ce3539277e0726,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.20757086314944395,true,0.03988876265365247,0.03872238737067902,0.102478982677893
joint-afc74f4446a723051311,M2,291501,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.1028186649467771,true,0.025989329791249863,0.02614814547502075,0.08211893722432616
joint-b8e91cf056a2850aa06d,M2,291501,single_only_addressable,1,0.1320015236735344,0.1320015236735344,0.39540770563607,true,0.060756786270152345,0.06829784916326534,0.20006932653460194
joint-1f313d8436034e3c8a2f,M2,291501,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.15333921811472961,true,0.02811612367451951,0.030483623481586515,0.07653730040352909
joint-86283058a19cd7794f47,M2,291501,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.38959418419609676,true,0.0691917270479492,0.06993284187909433,0.30058005297248
joint-a5ed81533299a3f553ae,M2,291501,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.404286617129417,false,0.05872418672643223,0.06026371374162676,0.16935566465348836
joint-1b3125f558c72b1ea5e4,M2,291501,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.3474475697177861,true,0.05354000803057352,0.05504394544938075,0.17184946817541402
joint-3dcb938aa6f788013529,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.11082224287091465,true,0.02900596298389575,0.027604048652222393,0.1026330669478861
joint-f3d0c584cd58125ec9bd,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.12020279382278663,true,0.027412365295673684,0.034747965836030036,0.10310815511593682
joint-a4fe2bd135f56d3a3b4d,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.10926545162360189,true,0.034224886097219014,0.030033256131481074,0.07393261805182386
joint-baf9ad5b2a0e2663433b,M2,291501,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.2657203671036678,true,0.04989919257956301,0.04307079205824358,0.22614436705684574
joint-63dd4abeb6e1325c7806,M2,291501,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.29670251298442646,true,0.05400413520152359,0.05860404298680558,0.17871844928175476
joint-89a8114aac92bfca40db,M2,291501,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.1946821443973752,true,0.04022452146692588,0.04616378984119426,0.17613900905429036
joint-fdd9add87d3e0887f0db,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.03635502501458938,true,0.020937092147583363,0.0188903451532409,0.03778981136397506
joint-8deb233befdaaa44244e,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.2665727753847554,true,0.0460870317972163,0.04367324562194405,0.14505128946403137
joint-750a25537e1c577ecb17,M2,291501,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.32928357148121473,true,0.05011965724759186,0.05009889692936443,0.2664875772425253
joint-d20c3c92116f8fce3c1e,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.34129141345660985,true,0.051675331849811185,0.05868865918779621,0.23199714684851486
joint-83912571774477870e69,M2,291501,single_only_addressable,0,0.1320015236735344,-0.0660007618367672,0.17095269498790014,true,0.029917910462196638,0.03572965138508809,0.08871407230046525
joint-0b091357d2bc89169b82,M2,291501,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.39275911532263114,false,0.0812558562974024,0.08417811285918238,0.31652196754824247
joint-79a2726c7c85c127d89d,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.2866446866726097,true,0.046171994530870904,0.051269538908473834,0.2045074620701989
joint-ff0e8b614b34aecce4b3,M2,291501,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.10977721870524279,true,0.02731730686672738,0.03488686723811119,0.08922062983186911
joint-a6e0056491e5774f3780,M2,291501,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.3410338681041832,true,0.060178796766538485,0.06569757266640311,0.2139807569551247
joint-009541860623d2bb9f1f,M2,291501,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.23245027976648247,true,0.04347343917300336,0.045575778008459925,0.1398653830290383
joint-ffe811f4bd9985f39189,M2,291501,single_only_addressable,0,-0.0660007618367672,-0.1320015236735344,0.20830603345439655,true,0.0461388878123034,0.04194998858156503,0.1040770549330438
joint-08c462a1ad92c4ade964,M2,291501,single_only_addressable,0,0.1320015236735344,-0.0660007618367672,0.16214907887410968,true,0.02720940847443743,0.03162594863932581,0.0814565502913017
joint-2ce56f0ea0683dcda2f5,M2,291501,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.2712788374891755,true,0.04470276101393666,0.043852295232063014,0.17112709011715174
joint-e8e45e1d9d7dc3a06a25,M2,291501,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.32158205192852074,true,0.05419019210777748,0.05514270246107452,0.16300014419829842
joint-cf92d455cc3ba4b96312,M2,291501,single_only_addressable,1,-0.1320015236735344,0.1320015236735344,0.4142232518596685,true,0.06264147753739421,0.06538662290165674,0.2880067583373748
joint-2a931d7a53cb9c33974d,M2,291502,single_only_addressable,0,0.0660007618367672,-0.0660007618367672,0.1488916221668789,true,0.024848878685765987,0.035909632686935096,0.09073867432114957
joint-4352a0ffd3ac22d2f5e6,M2,291502,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.0756095180654656,true,0.01209853740438978,0.017901583309336132,0.04497559456800858
joint-147f59a58d0ef285e900,M2,291502,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.237101039792211,true,0.039035911806163795,0.05815900931668887,0.08951555627405201
joint-d0326bfd1d59b011ffc1,M2,291502,single_only_addressable,0,0.1320015236735344,0.0660007618367672,0.027129899782378446,true,0.00903021051032304,0.015476254741967004,0.022407709791568087
joint-b0a6408213b275a6eec4,M2,291502,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.10812099819591305,true,0.019251746182746624,0.025987701255221162,0.07931814412190513
joint-f16075ae76c562b01afa,M2,291502,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.2985948381241614,true,0.06314804234567674,0.05929563179192572,0.18786775883863105
joint-6c84dffefac07a85efd4,M2,291502,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.12455443313980948,true,0.02107634158841013,0.030716626578148012,0.06645695454655923
joint-530af393a720d348afb0,M2,291502,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.027725686955951612,true,0.011177129013365705,0.010795816685305923,0.03530713178776427
joint-66b0d86cfbc4d904308f,M2,291502,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.0891788756904919,true,0.015765628923849754,0.018405405934107645,0.056995451840484206
joint-cb84ae0ab47be6c0b097,M2,291502,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.10577140639613639,true,0.019831453256903844,0.027482820541362786,0.08011112272636384
joint-bd7b1bc3eac5c32be6ce,M2,291502,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.09691644182641575,true,0.019026029500107313,0.022128953725126573,0.06699882787547994
joint-f42e2b2aa0bcf1904b2c,M2,291502,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.270396779208375,true,0.055755011626315874,0.06499776052539528,0.1630307593102849
joint-0cc5980f554a68da719e,M2,291502,single_only_addressable,0,0.1320015236735344,0.1320015236735344,0.3312615861343656,true,0.04976647052321403,0.054313231593126676,0.34527615534059347
joint-c71196ce6b27a5f15741,M2,291502,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.08767553586671283,true,0.014009896065297048,0.012168946861145889,0.027626132194775544
joint-08a29e94c959b15daf6c,M2,291502,single_only_addressable,0,-0.1320015236735344,-0.0660007618367672,0.14187829860277282,true,0.024011012489865643,0.02752488798952423,0.024359355510073837
joint-009344968abd7434a0a8,M2,291502,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.1548455426246089,true,0.024977922668311607,0.03435008436265672,0.08282811222262539
joint-0d9b039cb21daac03d2a,M2,291502,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.01652607785374143,true,0.005583585404841812,0.013323784476653638,0.022949019737304878
joint-96bbd61ef63ebf358d5e,M2,291502,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.07708870445588384,true,0.012128893916297337,0.01732912813549225,0.048953435713777
joint-71226efdc82c7b8eb4e1,M2,291502,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.364184142479745,false,0.11308655187854502,0.07869963045527677,0.3006952124947863
joint-2b6a5ce6c26b3991652e,M2,291502,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.1262604521167452,true,0.021252141041408566,0.027547567962327647,0.07987799246115806
joint-c45a492c6ab0e2e5bfbe,M2,291502,single_only_addressable,1,0.1320015236735344,-0.0660007618367672,0.32461926156966514,true,0.0909824985207835,0.0814185403821891,0.28026306118003097
joint-b2b2ebaf8b3253aafde3,M2,291502,single_only_addressable,0,0.1320015236735344,-0.1320015236735344,0.35213817477763437,true,0.07980646895173076,0.07088225564816833,0.2521150753152818
joint-58d5f239e12552c3626e,M2,291502,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.3675020899024141,true,0.07132520930631105,0.07688122111104258,0.31138866674651156
joint-fc2b76f0772372bf8c3c,M2,291502,single_only_addressable,1,-0.1320015236735344,0.0660007618367672,0.13469412967746203,true,0.023331110578910148,0.02884432294518104,0.08463289504085383
joint-fe2aefddb9b7745686ad,M2,291502,single_only_addressable,1,-0.0660007618367672,0.0660007618367672,0.08785885071249404,true,0.01715363851840132,0.01873115578133937,0.053925594819364424
joint-8b6ff975d45da97a4933,M2,291502,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.13745604469044745,true,0.025894852129101857,0.032512347722532024,0.08174910424392004
joint-175e17d0ef9573bac40e,M2,291502,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.1428440720455291,true,0.023764589058102865,0.03339854870057464,0.0987140467029115
joint-a3d06b9cb0966439eddd,M2,291502,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.10779035650059289,true,0.021405080973553134,0.038773067782987385,0.08935101573133403
joint-04c90cd2b55e51d7395c,M2,291502,single_only_addressable,0,0.0660007618367672,-0.1320015236735344,0.18751748600162813,true,0.041177502758397454,0.03485359842404756,0.13454924540900415
joint-03d19206c4766692b70a,M2,291502,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.05887963292828528,true,0.012624660180833958,0.018855104747483985,0.05208488024505804
joint-f3533a47857412ee6574,M2,291502,single_only_addressable,1,-0.0660007618367672,-0.0660007618367672,0.11422320336081476,true,0.017598338506235434,0.015765774671927378,0.04249864386178854
joint-19e423cc276169fd1073,M2,291502,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.1386498251686688,true,0.024894041462069423,0.026179014223000632,0.0695024722389178
joint-ff96f3eeddc533681410,M2,291502,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.09014326577176812,true,0.018902402514444427,0.04416125940814025,0.12063541228333265
joint-c4e21270ec4d0d7be262,M2,291502,single_only_addressable,0,-0.0660007618367672,0.1320015236735344,0.17329514122802867,true,0.027779091188079467,0.028768007355302733,0.08724249019854256
joint-f3c2aa3445150de38445,M2,291502,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.053209927684679144,true,0.012427219127226446,0.018883384963705153,0.052547162551904586
joint-9b1bd063fe31242ee1d4,M2,291502,single_only_addressable,0,-0.1320015236735344,0.0660007618367672,0.11478792636223778,true,0.022332926740765285,0.02963752054573292,0.09482617438381447
joint-dc07119105a4b0f17fef,M2,291502,single_only_addressable,0,-0.1320015236735344,-0.1320015236735344,0.042365410051811304,true,0.017430318265463988,0.018988559728908005,0.05583750443627387
joint-e62d176dd1f3b78034aa,M2,291502,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.020881939062969795,true,0.007913832506710216,0.009754915548430994,0.02466019348963475
joint-7fb044ff7f38057c2332,M2,291502,single_only_addressable,1,-0.0660007618367672,-0.1320015236735344,0.0338818762835008,true,0.008089495355259754,0.014564785822285238,0.04562794307093197
joint-86e6ae730070eee6983b,M2,291502,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.06405250157299826,true,0.010471582953963911,0.019629102496296975,0.062139211108273196
joint-9a206f19112cd83d8451,M2,291502,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.13863269348493892,true,0.022175031142475942,0.032052000525917376,0.06465136560947046
joint-d9be6f5c2e8106f0264a,M2,291502,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.07557530574005354,true,0.012774209404086627,0.019495601331078305,0.04648190402154082
joint-6f8a92fc80c9c4920afe,M2,291502,single_only_addressable,1,0.0660007618367672,-0.0660007618367672,0.10135120639128695,true,0.04714097890889929,0.040479880826491434,0.1683826405505663
joint-2a31fc646bfd539046d7,M2,291502,single_only_addressable,1,0.0660007618367672,0.1320015236735344,0.16478193613723136,true,0.03184514857498873,0.030669203087666744,0.08312648377466049
joint-e8ed568644109d3c68dd,M2,291502,single_only_addressable,1,0.0660007618367672,0.0660007618367672,0.05006984566574093,true,0.008017646354444645,0.011997035861749411,0.030307436007661004
joint-310c46903e1f1c1d5a60,M2,291502,single_only_addressable,0,-0.0660007618367672,0.0660007618367672,0.09677663591683813,true,0.015012108826314336,0.01905483561001567,0.05230349779269141
joint-1285f64b5ffdc41a435d,M2,291502,single_only_addressable,0,0.0660007618367672,0.0660007618367672,0.09054917283330702,true,0.018971978126047048,0.015641152698624355,0.07124217410832212
joint-70524fe1e7c2518c400a,M2,291502,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.14182505672533072,true,0.024002894963886294,0.03283790118663551,0.08240095838720979
joint-41ae71c0e6c6d51506eb,M2,291502,single_only_addressable,0,-0.0660007618367672,-0.0660007618367672,0.11984062290869305,true,0.024980529793658147,0.02640798405305864,0.0732679925939837
joint-f2a415df92c5dbd9c22b,M2,291502,single_only_addressable,1,0.1320015236735344,0.0660007618367672,0.0522379377961705,true,0.013196609323801449,0.01344650690083817,0.023687832669040086
joint-05f0f9643ecc833a54a1,M2,291502,single_only_addressable,1,0.1320015236735344,-0.1320015236735344,0.12585115464754676,true,0.020153021310123354,0.03095813181912917,0.06612795764183427
joint-6731d5008cdff8444b8a,M2,291502,single_only_addressable,0,0.0660007618367672,0.1320015236735344,0.10531781940996598,true,0.016809236932109117,0.017742269091519568,0.04134328225063011
joint-cd5d57fb2d2fc404ed88,M2,291502,single_only_addressable,1,0.0660007618367672,-0.1320015236735344,0.1091061179111682,true,0.016974394757507897,0.02621457223610961,0.056498170949854
joint-c73f7954cc710bf9d63c,M2,291502,single_only_addressable,0,-0.1320015236735344,0.1320015236735344,0.20351742846164841,true,0.035806900222449485,0.05560442804118551,0.206963756270362
joint-8c80649d97868318c9fe,M2,291502,single_only_addressable,1,-0.0660007618367672,0.1320015236735344,0.11567287627553008,true,0.021902486758249944,0.02724129587305236,0.08693333357762821
