public_unit_id,source_record_index,split,edited_object,numeric_edited_object,metadata_delta_vx,numeric_delta_vx,metadata_delta_vy,numeric_delta_vy,single_x_delta_vx,single_x_delta_vy,single_y_delta_vx,single_y_delta_vy,joint_delta_vx,joint_delta_vy,composition_max_abs_error,preanchor_observations_identical,anchor_positions_identical,same_source_noise_identity,semantic_pass
joint-7fb044ff7f38057c2332,179,TEST,1,1,-0.0660007618367672,-0.06600076196162837,-0.1320015236735344,-0.13200152517852698,-0.06600076196162837,-3.874054826935591e-10,1.3652549507581213e-09,-0.13200152517852698,-0.06600076196162837,-0.13200152517852698,4.7683715198587606e-08,true,true,true,true
joint-4f2b606514a3224bcbb1,180,FIT,1,1,0.1320015236735344,0.13200152493450007,0.1320015236735344,0.1320015244541297,0.13200152493450007,-3.3699178864088353e-10,-5.444556860911831e-09,0.1320015244541297,0.13200152493450007,0.1320015244541297,9.331247219357408e-09,true,true,true,true
joint-47ca90db10e3343c4d3e,181,FIT,1,1,0.1320015236735344,0.1320015248985686,-0.1320015236735344,-0.13200151823704628,0.1320015248985686,3.481718385822674e-11,5.695382554460338e-09,-0.13200151823704628,0.1320015248985686,-0.13200151823704628,1.5446642520622333e-08,true,true,true,true
joint-403a9cde417c1eddf990,182,FIT,0,0,0.1320015236735344,0.13200152512928742,0.0660007618367672,0.06600076214340375,0.13200152512928742,-2.521569827940162e-10,3.381659327561515e-10,0.06600076214340375,0.13200152512928742,0.06600076214340375,4.7683716086766026e-08,true,true,true,true
joint-f4145759f545cbb6fa5a,183,FIT,0,0,0.1320015236735344,0.13200153072574022,-0.0660007618367672,-0.06600076503478519,0.13200153072574022,-1.7079018685417502e-09,3.466832862453195e-10,-0.06600076503478519,0.13200153072574022,-0.06600076503478519,4.768371542063221e-08,true,true,true,true
joint-7850e53321db2ae286a5,184,FIT,1,1,-0.1320015236735344,-0.13200153797058306,0.1320015236735344,0.13200151676559785,-0.13200153797058306,-1.0928174337676566e-10,-3.866235831484488e-09,0.13200151676559785,-0.13200153797058306,0.13200151676559785,1.7612512892561938e-08,true,true,true,true
joint-bc09f961f63c4225ea71,185,FIT,0,0,-0.1320015236735344,-0.1320015217860057,-0.1320015236735344,-0.1320015248476824,-0.1320015217860057,-5.656092955108605e-11,4.86776094432706e-09,-0.1320015248476824,-0.1320015217860057,-0.1320015248476824,7.3266640532310134e-09,true,true,true,true
joint-7e3c2e82484151408045,186,FIT,0,0,0.0660007618367672,0.06600076141635439,0.0660007618367672,0.06600076274836887,0.06600076141635439,-1.1285315390519024e-10,1.8147613689567521e-09,0.06600076274836887,0.06600076141635439,0.06600076274836887,7.836921778192618e-09,true,true,true,true
joint-edfc17f60b77545bec6e,187,FIT,0,0,-0.1320015236735344,-0.13200152422482186,0.0660007618367672,0.06600076183886608,-0.13200152422482186,3.634256923179535e-09,-1.2963455378600663e-09,0.06600076183886608,-0.13200152422482186,0.06600076183886608,4.768371542063221e-08,true,true,true,true
joint-86e6ae730070eee6983b,188,TEST,1,1,0.0660007618367672,0.06600076317899159,-0.0660007618367672,-0.06600076380828543,0.06600076317899159,-1.5740818370968412e-11,3.577398571819046e-09,-0.06600076380828543,0.06600076317899159,-0.06600076380828543,8.772725101913181e-09,true,true,true,true
joint-50e8a8da0da033601c92,189,FIT,0,0,-0.0660007618367672,-0.06600076082943265,0.0660007618367672,0.06600075257365073,-0.06600076082943265,-7.027942283688304e-09,6.348055206495395e-10,0.06600075257365073,-0.06600076082943265,0.06600075257365073,2.7944356051357033e-08,true,true,true,true
joint-c1906a27e8d56def9abb,190,FIT,1,1,-0.0660007618367672,-0.06600076842999675,-0.0660007618367672,-0.06600076077132427,-0.06600076842999675,6.92913885991242e-10,6.072757463559952e-09,-0.06600076077132427,-0.06600076842999675,-0.06600076077132427,2.6422223631250574e-08,true,true,true,true
joint-425aba0c2a218c74a3b7,191,FIT,0,0,-0.1320015236735344,-0.13200152373604765,-0.0660007618367672,-0.06600075831936214,-0.13200152373604765,1.2822308770310542e-09,-8.07571308436561e-10,-0.06600075831936214,-0.13200152373604765,-0.06600075831936214,4.768371542063221e-08,true,true,true,true
joint-692a52dd8b8830e92c65,192,FIT,1,1,0.1320015236735344,0.13200152114968056,0.1320015236735344,0.1320015204532102,0.13200152114968056,-6.126209886603284e-10,1.946494534998955e-09,0.1320015204532102,0.13200152114968056,0.1320015204532102,4.768371630881063e-08,true,true,true,true
joint-9a206f19112cd83d8451,193,TEST,1,1,0.1320015236735344,0.13200151651882236,-0.1320015236735344,-0.13200151738808075,0.13200151651882236,-4.7539860936751666e-11,-2.6843636757867273e-09,-0.13200151738808075,0.13200151651882236,-0.13200151738808075,4.7683716530855236e-08,true,true,true,true
joint-93380d1a64608ea07da3,194,FIT,0,0,0.0660007618367672,0.06600076159630933,0.1320015236735344,0.13200152720453212,0.06600076159630933,-3.8055709972173446e-10,1.994716308795219e-09,0.13200152720453212,0.06600076159630933,0.13200152720453212,1.923577630513762e-08,true,true,true,true
joint-c013fb121c3237c81aa2,195,FIT,0,0,-0.1320015236735344,-0.13200152311900493,0.1320015236735344,0.13200152242936872,-0.13200152311900493,3.226182682114498e-09,-1.9052859984158843e-10,0.13200152242936872,-0.13200152311900493,0.13200152242936872,4.768371630881063e-08,true,true,true,true
joint-1f9c2adb36f9c7ca4b03,196,FIT,0,0,0.0660007618367672,0.06600075933323835,-0.1320015236735344,-0.13200152794990644,0.06600075933323835,1.0084404492016752e-10,-2.683546718174057e-10,-0.13200152794990644,0.06600075933323835,-0.13200152794990644,2.2217200745799914e-08,true,true,true,true
joint-c928089ce0a7b78263eb,197,FIT,1,1,-0.0660007618367672,-0.06600076012254416,0.1320015236735344,0.1320015222117614,-0.06600076012254416,-7.167149373987769e-10,4.1037143821975874e-10,0.1320015222117614,-0.06600076012254416,0.1320015222117614,2.5054718078010296e-08,true,true,true,true
joint-76c0b71935972b327718,198,FIT,0,0,-0.1320015236735344,-0.13200152266318171,-0.1320015236735344,-0.13200152636766727,-0.13200152266318171,2.8609935254220176e-10,2.652946196057826e-10,-0.13200152636766727,-0.13200152266318171,-0.13200152636766727,4.7683716086766026e-08,true,true,true,true
joint-9d7b4c29e9f65acde1ea,199,FIT,1,1,-0.0660007618367672,-0.06600075644324277,-0.1320015236735344,-0.1320015237898905,-0.06600075644324277,6.990840718812397e-11,3.1583502480003744e-09,-0.1320015237898905,-0.06600075644324277,-0.1320015237898905,2.9737176276967148e-08,true,true,true,true
joint-f8303d5edfe3b5c7f8a8,200,FIT,0,0,0.0660007618367672,0.06600076070665392,0.0660007618367672,0.06600076157721488,0.06600076070665392,-1.7496684379114669e-09,1.1050609108331777e-09,0.06600076157721488,0.06600076070665392,0.06600076157721488,4.768371630881063e-08,true,true,true,true
joint-412c1f6dbd30fda5a573,201,FIT,1,1,0.1320015236735344,0.1320015228909484,0.0660007618367672,0.06600076490746826,0.1320015228909484,5.3058752391699215e-09,-3.752793562017409e-11,0.06600076490746826,0.1320015228909484,0.06600076490746826,7.423390568916943e-09,true,true,true,true
joint-c2867f99a6998e9baf01,202,FIT,0,0,0.1320015236735344,0.1320015262953296,-0.0660007618367672,-0.06600075852723021,0.1320015262953296,1.430402359059446e-10,7.0921435668669375e-09,-0.06600075852723021,0.1320015262953296,-0.06600075852723021,1.2737369492477058e-08,true,true,true,true
joint-d9be6f5c2e8106f0264a,203,TEST,1,1,0.0660007618367672,0.06600075559809737,-0.0660007618367672,-0.06600076038066689,0.06600075559809737,-7.790738748569837e-10,3.4470849508139167e-09,-0.06600076038066689,0.06600075559809737,-0.06600076038066689,4.7683716530855236e-08,true,true,true,true
joint-3b0f418690dc3cfca2e8,204,FIT,0,0,-0.1320015236735344,-0.13200152034056403,0.0660007618367672,0.06600077112646269,-0.13200152034056403,-3.3762915241375424e-09,2.677521399041538e-11,0.06600077112646269,-0.13200152034056403,0.06600077112646269,6.18134798902048e-09,true,true,true,true
joint-7c57914b29e7a3576cf0,205,FIT,1,1,-0.0660007618367672,-0.06600076184213893,0.0660007618367672,0.06600076132670607,-0.06600076184213893,1.7251130524087444e-09,-2.211442085009452e-09,0.06600076132670607,-0.06600076184213893,0.06600076132670607,4.7683716530855236e-08,true,true,true,true
joint-18a1d976d4d4205e64a4,206,FIT,0,0,-0.0660007618367672,-0.06600076271843286,-0.0660007618367672,-0.0660007549019277,-0.06600076271843286,-2.7509152733529163e-09,6.084504636238997e-10,-0.0660007549019277,-0.06600076271843286,-0.0660007549019277,4.768371630881063e-08,true,true,true,true
joint-0c79c937ed5974809a60,207,FIT,1,1,0.0660007618367672,0.06600076624174946,0.1320015236735344,0.13200152242453972,0.06600076624174946,-5.039366146597501e-10,-8.104241583373195e-10,0.13200152242453972,0.06600076624174946,0.13200152242453972,4.7683716530855236e-08,true,true,true,true
joint-1ef7af7f3e7474a06e18,208,FIT,1,1,-0.1320015236735344,-0.132001536072785,-0.0660007618367672,-0.06600076521516829,-0.132001536072785,-2.5639823597600753e-11,-1.9684377738915515e-09,-0.06600076521516829,-0.132001536072785,-0.06600076521516829,5.878746212051311e-09,true,true,true,true
joint-24118f6574434d7bcbf2,209,FIT,0,0,0.1320015236735344,0.13200153063213524,0.1320015236735344,0.13200152410421204,0.13200153063213524,-2.2124814827439998e-10,-3.4722119901520188e-09,0.13200152410421204,0.13200153063213524,0.13200152410421204,2.4183517521869646e-08,true,true,true,true
joint-720cd9a1cf2d847963e7,210,FIT,1,1,0.0660007618367672,0.06600075534663516,-0.1320015236735344,-0.1320015165927292,0.06600075534663516,-1.8351090438906148e-10,3.195622738649817e-09,-0.1320015165927292,0.06600075534663516,-0.1320015165927292,4.768371542063221e-08,true,true,true,true
joint-5c821238949793399553,211,FIT,0,0,0.1320015236735344,0.13200152974164275,-0.1320015236735344,-0.13200152200892137,0.13200152974164275,-2.8057353385069206e-09,2.9390841149723457e-10,-0.13200152200892137,0.13200152974164275,-0.13200152200892137,2.089617068268268e-08,true,true,true,true
joint-875d535da461fbfb46f2,212,FIT,1,1,-0.0660007618367672,-0.06600076207108535,0.1320015236735344,0.132001524645123,-0.06600076207108535,-1.4599849801344433e-10,2.187120540231291e-09,0.132001524645123,-0.06600076207108535,0.132001524645123,4.7683716086766026e-08,true,true,true,true
joint-610be3ca15fe8a03b13b,213,FIT,1,1,-0.0660007618367672,-0.06600076174445921,-0.1320015236735344,-0.13200152149569241,-0.06600076174445921,3.580005736303349e-11,-3.539850051970106e-09,-0.13200152149569241,-0.06600076174445921,-0.13200152149569241,4.7683716530855236e-08,true,true,true,true
joint-a0d5605ed0e447e0fdcd,214,FIT,1,1,-0.1320015236735344,-0.1320015171404464,0.1320015236735344,0.13200152551805425,-0.1320015171404464,2.8440843430344032e-11,2.062739645758427e-09,0.13200152551805425,-0.1320015171404464,0.13200152551805425,2.0261286870493223e-08,true,true,true,true
joint-80ce26955595241f9d0c,215,FIT,1,1,-0.1320015236735344,-0.13200152996667325,-0.1320015236735344,-0.1320015243493381,-0.13200152996667325,-5.1461520600426525e-09,-5.327761495865779e-11,-0.1320015243493381,-0.13200152996667325,-0.1320015243493381,6.213791259312984e-09,true,true,true,true
joint-05fafa54a7f9e52084bf,216,FIT,1,1,0.1320015236735344,0.13200151676391683,0.0660007618367672,0.06600076201499398,0.13200151676391683,8.509452864569056e-11,-2.4392692032915164e-09,0.06600076201499398,0.13200151676391683,0.06600076201499398,4.768371630881063e-08,true,true,true,true
joint-5614de9888a8b2333259,217,FIT,0,0,0.0660007618367672,0.06600076203981817,0.0660007618367672,0.06600076266784359,0.06600076203981817,3.945220192203003e-11,2.438225149559159e-09,0.06600076266784359,0.06600076203981817,0.06600076266784359,7.0270922414295e-09,true,true,true,true
joint-6f8a92fc80c9c4920afe,218,TEST,1,1,0.0660007618367672,0.06600076071815078,-0.0660007618367672,-0.0660007512707089,0.06600076071815078,-6.570277072404096e-09,-7.460873863163187e-10,-0.0660007512707089,0.06600076071815078,-0.0660007512707089,2.912745344918477e-08,true,true,true,true
joint-1d3277c62ffc1c668c2f,219,FIT,1,1,0.1320015236735344,0.1320015297823872,-0.0660007618367672,-0.0660007642396683,0.1320015297823872,1.8537584661748596e-11,3.128620557069084e-09,-0.0660007642396683,0.1320015297823872,-0.0660007642396683,4.7683716530855236e-08,true,true,true,true
joint-1280904b24fb7ac61b6d,220,FIT,1,1,-0.0660007618367672,-0.06600076305723757,0.0660007618367672,0.0660007617218639,-0.06600076305723757,2.1202708755385657e-09,2.696457432338484e-10,0.0660007617218639,-0.06600076305723757,0.0660007617218639,5.197539371115667e-09,true,true,true,true
joint-dea6a5ae97d3406b410a,221,FIT,1,1,-0.0660007618367672,-0.06600076394518459,-0.0660007618367672,-0.06600075601605893,-0.06600076394518459,3.58553409185447e-09,-1.526399839857362e-10,-0.06600075601605893,-0.06600076394518459,-0.06600075601605893,1.340499555801955e-08,true,true,true,true
joint-4505c40e7e9419f2e372,222,FIT,0,0,-0.1320015236735344,-0.13200152253949113,0.0660007618367672,0.06600076268489172,-0.13200152253949113,-6.419915987709857e-10,3.8898521209640435e-10,0.06600076268489172,-0.13200152253949113,0.06600076268489172,4.7683716530855236e-08,true,true,true,true
joint-0376f42fe15bb61b2fe0,223,FIT,1,1,-0.1320015236735344,-0.13200152369424475,-0.0660007618367672,-0.06600076039127489,-0.13200152369424475,-7.896818685071416e-10,-7.657684208961513e-10,-0.06600076039127489,-0.13200152369424475,-0.06600076039127489,4.7683715198587606e-08,true,true,true,true
joint-75a1695e097d7933b2cc,224,FIT,0,0,0.1320015236735344,0.1320015215321108,0.1320015236735344,0.1320015249167616,0.1320015215321108,-1.7370050328646691e-09,4.662796121435164e-10,0.1320015249167616,0.1320015215321108,0.1320015249167616,4.7683716086766026e-08,true,true,true,true
joint-dab00fbc6af67accaa9b,225,FIT,0,0,0.1320015236735344,0.13200153105048235,-0.1320015236735344,-0.13200151995250675,0.13200153105048235,-7.493207027087223e-10,-2.5989715934926494e-10,-0.13200151995250675,0.13200153105048235,-0.13200151995250675,4.7683716530855236e-08,true,true,true,true
joint-2a31fc646bfd539046d7,226,TEST,1,1,0.0660007618367672,0.06600076928407478,0.1320015236735344,0.13200152294679618,0.06600076928407478,1.8319852579384843e-11,-5.218679433038886e-09,0.13200152294679618,0.06600076928407478,0.13200152294679618,1.6001472480375867e-08,true,true,true,true
joint-5f8b6b3a1d192513288d,227,FIT,0,0,0.0660007618367672,0.06600076609074523,-0.1320015236735344,-0.1320015232666645,0.06600076609074523,-3.381881719111135e-10,6.489152215571892e-09,-0.1320015232666645,0.06600076609074523,-0.1320015232666645,2.4179521496137113e-08,true,true,true,true
joint-5b88b787ef75cd293ea6,228,FIT,0,0,-0.1320015236735344,-0.13200152670418952,0.1320015236735344,0.13200152704466733,-0.13200152670418952,3.9090070069747185e-10,-5.042288114820437e-11,0.13200152704466733,-0.13200152670418952,0.13200152704466733,4.768371630881063e-08,true,true,true,true
joint-d2573c2e53e169159900,229,FIT,1,1,-0.0660007618367672,-0.06600076072161047,0.1320015236735344,0.13200152218550232,-0.06600076072161047,-7.429740156439379e-10,7.426276954491939e-10,0.13200152218550232,-0.06600076072161047,0.13200152218550232,2.4990434943639173e-08,true,true,true,true
joint-4716fcd18061b6ea10db,230,FIT,1,1,-0.0660007618367672,-0.06600076201539697,-0.1320015236735344,-0.13200152126573403,-0.06600076201539697,-2.062547993508801e-09,-5.511587991557931e-10,-0.13200152126573403,-0.06600076201539697,-0.13200152126573403,1.020144468899531e-08,true,true,true,true
joint-3a94cc23dae7cd9a64ee,231,FIT,0,0,0.1320015236735344,0.13200152276506538,0.0660007618367672,0.06600076196103562,0.13200152276506538,2.03233610496234e-12,3.561879347024899e-09,0.06600076196103562,0.13200152276506538,0.06600076196103562,3.561879347024899e-09,true,true,true,true
joint-28e17dc2e216c597a62e,232,FIT,0,0,0.1320015236735344,0.13200152699401355,-0.0660007618367672,-0.06600075651061094,0.13200152699401355,3.0909820813995736e-09,3.4024690703793325e-10,-0.06600075651061094,0.13200152699401355,-0.06600075651061094,1.5310666068302226e-08,true,true,true,true
joint-06379cc31826714534d1,233,FIT,0,0,-0.1320015236735344,-0.1320015265209119,0.0660007618367672,0.06600076348146233,-0.1320015265209119,3.879869314715734e-09,1.328547341583608e-10,0.06600076348146233,-0.1320015265209119,0.06600076348146233,4.702698341851885e-09,true,true,true,true
joint-2dbfed1c483ab41fa624,234,FIT,1,1,-0.1320015236735344,-0.13200152536340382,-0.1320015236735344,-0.1320015207761532,-0.13200152536340382,2.8967796911194554e-10,-2.4349274818646904e-09,-0.1320015207761532,-0.13200152536340382,-0.1320015207761532,4.7683715198587606e-08,true,true,true,true
joint-e687af97b928d5dedef7,235,FIT,0,0,-0.1320015236735344,-0.13200152246652472,-0.0660007618367672,-0.06600076530797343,-0.13200152246652472,-1.1844495870216853e-10,-3.2633386826130817e-09,-0.06600076530797343,-0.13200152246652472,-0.06600076530797343,2.511751162614928e-08,true,true,true,true
joint-346aa247852accc715d9,236,FIT,1,1,0.1320015236735344,0.1320015215738335,0.1320015236735344,0.13200152199905243,0.1320015215738335,1.898682600032231e-12,2.3706474561180357e-09,0.13200152199905243,0.1320015215738335,0.13200152199905243,3.649752278178653e-09,true,true,true,true
joint-e8ed568644109d3c68dd,237,TEST,1,1,0.0660007618367672,0.06600076723841686,0.0660007618367672,0.06600076144376216,0.06600076723841686,-2.0476009776615456e-11,1.8624324304994389e-10,0.06600076144376216,0.06600076723841686,0.06600076144376216,4.7683716530855236e-08,true,true,true,true
joint-91fca0d31800445f544f,238,FIT,0,0,0.0660007618367672,0.06600075867723865,-0.0660007618367672,-0.06600076152360104,0.06600075867723865,1.8032822665658976e-09,-9.243543777626151e-10,-0.06600076152360104,0.06600075867723865,-0.06600076152360104,4.7683716530855236e-08,true,true,true,true
joint-5c7d03683ab62b39273a,239,FIT,1,1,0.1320015236735344,0.1320015225884115,-0.1320015236735344,-0.13200151284052608,0.1320015225884115,6.362659954461947e-09,-3.4006483046189473e-10,-0.13200151284052608,0.1320015225884115,-0.13200151284052608,2.9570291548708383e-08,true,true,true,true
joint-c9bd2d03540c98be30a3,240,FIT,0,0,-0.1320015236735344,-0.13200152752668576,0.1320015236735344,0.1320015239677671,-0.13200152752668576,4.764581063021467e-09,-5.8011862674733905e-11,0.1320015239677671,-0.13200152752668576,0.1320015239677671,1.8915995436685762e-08,true,true,true,true
joint-310c46903e1f1c1d5a60,241,TEST,0,0,-0.0660007618367672,-0.06600076186497146,0.0660007618367672,0.06600076159250617,-0.06600076186497146,1.0595905750032664e-09,-4.007332937705499e-10,0.06600076159250617,-0.06600076186497146,0.06600076159250617,4.7683716530855236e-08,true,true,true,true
joint-70fb2312b85b032d3222,242,FIT,1,1,-0.0660007618367672,-0.06600076092651233,-0.0660007618367672,-0.06600076331276106,-0.06600076092651233,1.4122258917836916e-11,-3.1875644623813315e-09,-0.06600076331276106,-0.06600076092651233,-0.06600076331276106,4.768371542063221e-08,true,true,true,true
joint-b6d199d7579ad46327d8,243,FIT,1,1,-0.1320015236735344,-0.13200152765245976,-0.1320015236735344,-0.13200152074477123,-0.13200152765245976,3.2105996333742226e-10,6.451887468728046e-09,-0.13200152074477123,-0.13200152765245976,-0.13200152074477123,6.7909812218047705e-09,true,true,true,true
joint-1285f64b5ffdc41a435d,244,TEST,0,0,0.0660007618367672,0.0660007541838484,0.0660007618367672,0.06600076349458002,0.0660007541838484,1.6769670721505925e-10,-5.4177446140446506e-09,0.06600076349458002,0.0660007541838484,0.06600076349458002,5.4177446140446506e-09,true,true,true,true
joint-f5d4f55c0d7c4e5e6e6d,245,FIT,1,1,0.0660007618367672,0.06600075531003818,0.1320015236735344,0.1320015228905272,0.06600075531003818,-3.794915770516383e-11,3.1590257631997076e-09,0.1320015228905272,0.06600075531003818,0.1320015228905272,4.7683716086766026e-08,true,true,true,true
joint-70524fe1e7c2518c400a,246,TEST,1,1,0.0660007618367672,0.066000767756693,-0.1320015236735344,-0.13200151973237736,0.066000767756693,4.021312553781353e-10,7.045193872734501e-10,-0.13200151973237736,0.066000767756693,-0.13200151973237736,4.768371542063221e-08,true,true,true,true
joint-e88abe4f636306695ac5,247,FIT,1,1,0.0660007618367672,0.0660007594030112,-0.0660007618367672,-0.06600075930355231,0.0660007594030112,2.980407032282528e-10,3.42488190585577e-11,-0.06600075930355231,0.0660007594030112,-0.06600075930355231,4.905282124934018e-09,true,true,true,true
joint-4f1c8d771955af0e273c,248,FIT,0,0,-0.0660007618367672,-0.06600076364819499,0.0660007618367672,0.0660007622892652,-0.06600076364819499,1.0119776544526005e-11,-4.0466019701757006e-09,0.0660007622892652,-0.06600076364819499,0.0660007622892652,1.7579927735766887e-08,true,true,true,true
joint-e4b2785c0097a7bfa532,249,FIT,1,1,-0.0660007618367672,-0.06600076256146475,0.1320015236735344,0.13200152241429866,-0.06600076256146475,-5.141776726613756e-10,2.6280637110964733e-09,0.13200152241429866,-0.06600076256146475,0.13200152241429866,4.768371630881063e-08,true,true,true,true
joint-305af824a0ca507e9fb3,250,FIT,1,1,-0.0660007618367672,-0.0660007611836953,-0.1320015236735344,-0.13200151730722062,-0.0660007611836953,3.332027015412464e-11,2.8054286671519435e-10,-0.13200151730722062,-0.0660007611836953,-0.13200151730722062,4.7683716530855236e-08,true,true,true,true
joint-41ae71c0e6c6d51506eb,251,TEST,0,0,-0.0660007618367672,-0.06600075505390532,-0.0660007618367672,-0.066000761874656,-0.06600075505390532,-4.1041783860329417e-10,4.547687698641667e-09,-0.066000761874656,-0.06600075505390532,-0.066000761874656,8.615487212537687e-09,true,true,true,true
joint-fba114573f41e6bc8b68,252,FIT,0,0,0.0660007618367672,0.06600076509057962,0.1320015236735344,0.13200152021927308,0.06600076509057962,1.0160870478337358e-09,-9.89488421754281e-11,0.13200152021927308,0.06600076509057962,0.13200152021927308,9.870950834489634e-09,true,true,true,true
joint-1ae1624fc948067beeb8,253,FIT,0,0,0.0660007618367672,0.06600077147683134,-0.1320015236735344,-0.13200152453069353,0.06600077147683134,-2.0523333726929494e-10,-3.0259228733786614e-09,-0.13200152453069353,0.06600077147683134,-0.13200152453069353,5.5460078474123264e-09,true,true,true,true
joint-f2a415df92c5dbd9c22b,254,TEST,1,1,0.1320015236735344,0.1320015261794834,0.0660007618367672,0.06600076064010738,0.1320015261794834,-8.241307983269941e-10,-4.74283223805827e-10,0.06600076064010738,0.1320015261794834,0.06600076064010738,4.7683716530855236e-08,true,true,true,true
joint-478aab8729f07caef37a,255,FIT,0,0,-0.0660007618367672,-0.06600076020201892,0.1320015236735344,0.13200152634475087,-0.06600076020201892,-3.090157574270336e-10,6.850154693482935e-09,0.13200152634475087,-0.06600076020201892,0.13200152634475087,2.537435095373297e-08,true,true,true,true
joint-363c9ecc2cab15c83f77,256,FIT,1,1,0.1320015236735344,0.13200152310578608,-0.0660007618367672,-0.0660007647848249,0.13200152310578608,4.047035623289119e-10,-3.5479805482463433e-09,-0.0660007647848249,0.13200152310578608,-0.0660007647848249,4.768371630881063e-08,true,true,true,true
joint-1e77fd59fd4213aa01d9,257,FIT,0,0,-0.1320015236735344,-0.1320015226310285,0.0660007618367672,0.06600076197949922,-0.1320015226310285,5.152610560443804e-10,2.974478580108908e-10,0.06600076197949922,-0.1320015226310285,0.06600076197949922,4.768371542063221e-08,true,true,true,true
joint-6aa1bab12759dee6bb65,258,FIT,1,1,-0.1320015236735344,-0.13200152187321498,-0.0660007618367672,-0.06600075991305138,-0.13200152187321498,-3.114583660424053e-10,-2.6700289479375527e-09,-0.06600075991305138,-0.13200152187321498,-0.06600075991305138,4.768371630881063e-08,true,true,true,true
joint-1649ab5bc6beadac6422,259,FIT,1,1,-0.0660007618367672,-0.06600076389329199,-0.1320015236735344,-0.13200152152103034,-0.06600076389329199,1.0462131161403931e-11,-4.2916989684282925e-09,-0.13200152152103034,-0.06600076389329199,-0.13200152152103034,2.6614229375887533e-08,true,true,true,true
joint-4062662b5fe5c89a6a48,260,FIT,1,1,0.1320015236735344,0.1320015235579202,0.0660007618367672,0.06600076502994498,0.1320015235579202,-2.0222286345461526e-09,6.294438477383313e-10,0.06600076502994498,0.1320015235579202,0.06600076502994498,1.5207073156275897e-08,true,true,true,true
joint-f589ef986b624a5062b1,261,FIT,0,0,0.1320015236735344,0.1320015145448738,-0.0660007618367672,-0.06600076337567805,0.1320015145448738,-4.879472867425072e-11,-4.658312235950035e-09,-0.06600076337567805,0.1320015145448738,-0.06600076337567805,9.3130730904889e-09,true,true,true,true
joint-b907ee49bf2dc0f79eec,262,FIT,0,0,0.1320015236735344,0.13200151844279384,0.1320015236735344,0.13200152334242732,0.13200151844279384,4.1395097072349785e-10,-7.603921867160857e-10,0.13200152334242732,0.13200151844279384,0.13200152334242732,4.768371542063221e-08,true,true,true,true
joint-05f0f9643ecc833a54a1,263,TEST,1,1,0.1320015236735344,0.1320015220727174,-0.1320015236735344,-0.13200151990367093,0.1320015220727174,2.308376753634711e-10,2.86953136252599e-09,-0.13200151990367093,0.1320015220727174,-0.13200151990367093,4.768371630881063e-08,true,true,true,true
joint-00ee71e1f71a6468b4a2,264,FIT,1,1,-0.1320015236735344,-0.13200151062362028,0.0660007618367672,0.06600076019690851,-0.13200151062362028,-3.360070884722566e-10,-6.321595441560746e-09,0.06600076019690851,-0.13200151062362028,0.06600076019690851,2.8307345245615068e-08,true,true,true,true
joint-fd41dd1984bd828e9b4f,265,FIT,0,0,-0.1320015236735344,-0.1320015225625027,0.1320015236735344,0.1320015249353609,-0.1320015225625027,-1.7184057302110922e-09,3.6597364028168045e-10,0.1320015249353609,-0.1320015225625027,0.1320015249353609,4.768371542063221e-08,true,true,true,true
joint-ed7fa0ff2445d6d3bf93,266,FIT,0,0,-0.1320015236735344,-0.13200152174585245,-0.1320015236735344,-0.13200151936371826,-0.13200152174585245,-1.6053221946199514e-10,1.1826238946466283e-09,-0.13200151936371826,-0.13200152174585245,-0.13200151936371826,4.7683716086766026e-08,true,true,true,true
joint-4caebd00591bcee5741a,267,FIT,1,1,0.0660007618367672,0.06600075445573143,0.0660007618367672,0.06600076051067957,0.06600075445573143,9.090865490946065e-10,2.304719012857781e-09,0.06600076051067957,0.06600075445573143,0.06600076051067957,4.7683716086766026e-08,true,true,true,true
joint-6e6ec1a7cda6f5de2e48,268,FIT,0,0,-0.1320015236735344,-0.13200152653383015,-0.0660007618367672,-0.06600076534419361,-0.13200152653383015,-1.5466513486606104e-10,1.1993647741626035e-10,-0.06600076534419361,-0.13200152653383015,-0.06600076534419361,2.302365820217034e-08,true,true,true,true
joint-44952b776b72719bb964,269,FIT,0,0,0.1320015236735344,0.1320015168769158,0.1320015236735344,0.13200152245670552,0.1320015168769158,3.253519481605238e-09,2.0361975994198644e-12,0.13200152245670552,0.1320015168769158,0.13200152245670552,2.857306591330655e-08,true,true,true,true
joint-3fe9a648a60bd2b97172,270,FIT,0,0,0.0660007618367672,0.06600076019044367,-0.0660007618367672,-0.06600076022951232,0.06600076019044367,-6.279193068281508e-10,5.888506487972123e-10,-0.06600076022951232,0.06600076019044367,-0.06600076022951232,4.768371630881063e-08,true,true,true,true
joint-4d1f8f082239d3223c7e,271,FIT,1,1,-0.0660007618367672,-0.06600076194355799,0.0660007618367672,0.06600076359120126,-0.06600076194355799,2.6431794253323204e-10,4.5200275466950046e-10,0.06600076359120126,-0.06600076194355799,0.06600076359120126,4.7683716086766026e-08,true,true,true,true
joint-c6023815ccf300d66a4a,272,FIT,0,0,-0.0660007618367672,-0.06600076137166436,-0.0660007618367672,-0.06600076346591557,-0.06600076137166436,-1.390322648675557e-10,-1.7700713325630169e-09,-0.06600076346591557,-0.06600076137166436,-0.06600076346591557,4.768371630881063e-08,true,true,true,true
