public_unit_id,family,seed,stratum,vector_class,E_add,R_norm,R_norm_error,cos_add,cos_xy
joint-175e17d0ef9573bac40e,M0,291303,no_contact_within_horizon,P3,0.1693939994214175,0.8648946243086639,0.14514760107959357,0.9961295577622337,0.998990525020358
joint-a3d06b9cb0966439eddd,M0,291303,future_contact,P1,1.7858391071004776,0.24792329127819973,1.3946358900252598,-0.36339391244275004,-0.11286591445945798
joint-04c90cd2b55e51d7395c,M0,291303,future_contact,P1,1.146465573578799,2.431226865802671,0.8883960129882617,0.6256513954419939,0.15624616926916676
joint-03d19206c4766692b70a,M0,291303,no_contact_within_horizon,P0,0.09159453683375354,0.9295881611768215,0.07301362836057156,0.9984663066626461,0.9973350714394852
joint-f3533a47857412ee6574,M0,291303,no_contact_within_horizon,P0,1.1358558442590696,0.28776574067385713,1.2456085302738205,0.9520320567780627,-0.26108814994007745
joint-19e423cc276169fd1073,M0,291303,future_contact,P2,0.50055114265174,0.7302778096424141,0.3143302560807378,0.9214141466519619,-0.288394051529538
joint-ff96f3eeddc533681410,M0,291303,future_contact,P2,0.5644172428699585,1.603853364060764,0.4724090863506234,0.945339127013369,0.1925459289957389
joint-c4e21270ec4d0d7be262,M0,291303,no_contact_within_horizon,P1,0.1464365013326893,0.9026371321006815,0.10243465339190307,0.994501043506601,0.9884165475351755
joint-f3c2aa3445150de38445,M0,291303,no_contact_within_horizon,P1,1.7462591067575643,0.12159374200519187,2.107069774547469,0.22930095795442826,-0.47472662098071866
joint-9b1bd063fe31242ee1d4,M0,291303,no_contact_within_horizon,P2,0.11522192311508213,0.9112835518525496,0.09290117674581837,0.9976660401554255,0.9987231792491513
joint-dc07119105a4b0f17fef,M0,291303,no_contact_within_horizon,P3,1.5424901517233303,1.275028835484361,0.24296879442081565,-0.17761928749252973,-0.96276628660263
joint-e62d176dd1f3b78034aa,M0,291303,no_contact_within_horizon,P0,1.5295507895618712,0.27267339108897837,1.2994805696560747,0.23291563906900048,0.009889892149725167
joint-7fb044ff7f38057c2332,M0,291303,no_contact_within_horizon,P1,1.6917635354703777,0.15249449489033698,1.8806267826660157,0.23894337272599694,-0.4622534274678989
joint-86e6ae730070eee6983b,M0,291303,future_contact,P0,0.4202637485598225,1.0966418633270716,0.09225265882641563,0.9157594593550741,0.8128453511948319
joint-9a206f19112cd83d8451,M0,291303,no_contact_within_horizon,P3,0.7749627458698953,2.229371571353669,0.8017197391892336,0.9877879013925821,0.9827182235488874
joint-d9be6f5c2e8106f0264a,M0,291303,no_contact_within_horizon,P0,1.3613837950732373,4.623220456667351,1.5310915307969315,0.8352433834161236,0.787716952787594
joint-6f8a92fc80c9c4920afe,M0,291303,future_contact,P0,0.6276382849135248,1.1424722232569382,0.13319453124291872,0.8110437347716049,0.9333047478442077
joint-2a31fc646bfd539046d7,M0,291303,future_contact,P1,1.478224443573632,0.27491390566176327,1.2912973006531703,0.3412704419487014,-0.061256183315083625
joint-e8ed568644109d3c68dd,M0,291303,no_contact_within_horizon,P0,1.7069970274984398,0.1252392994108267,2.0775289765125367,0.3726298240875367,-0.02528669254122761
joint-310c46903e1f1c1d5a60,M0,291303,no_contact_within_horizon,P0,0.09611461036937939,0.9300711265585573,0.07249421558880287,0.9980037761349767,0.9968458111982476
joint-1285f64b5ffdc41a435d,M0,291303,future_contact,P0,0.8932898035284466,0.7116892585596512,0.34011389744269505,0.6477651005051764,-0.16393300066225874
joint-70524fe1e7c2518c400a,M0,291303,no_contact_within_horizon,P1,1.3887185802232747,5.2334027554937,1.65506168897913,0.9224406046571074,0.8330290095333092
joint-41ae71c0e6c6d51506eb,M0,291303,future_contact,P0,0.8161817061335017,0.7765711547838419,0.25286700532591655,0.6937124927763002,-0.11743852697550669
joint-f2a415df92c5dbd9c22b,M0,291303,no_contact_within_horizon,P2,1.024050752263424,0.3252670825104437,1.1231086417990146,0.992016951515596,0.1368239019536677
joint-05f0f9643ecc833a54a1,M0,291303,no_contact_within_horizon,P3,0.72610091728091,2.1068969458980242,0.7452162232785,0.9888286592292772,0.9862528190661327
joint-6731d5008cdff8444b8a,M0,291303,no_contact_within_horizon,P1,0.8035969933471637,0.9420697718167748,0.059675939402608666,0.6786095230692277,-0.9225967239927028
joint-cd5d57fb2d2fc404ed88,M0,291303,no_contact_within_horizon,P1,0.9562005144680114,2.783289602129675,1.023633538261525,0.9835436232533489,0.9812556489909747
joint-c73f7954cc710bf9d63c,M0,291303,future_contact,P3,0.6831557756729132,0.8677409452142296,0.1418620590809364,0.7755523937959189,0.572818836219866
joint-8c80649d97868318c9fe,M0,291303,no_contact_within_horizon,P1,1.4007295245101616,4.209683505813473,1.4373874681019794,0.6423972955618202,0.6282362772810381
joint-e8ffd69e58705acdb563,M0,291303,future_contact,P3,1.1986023079421735,0.2818839303030793,1.2662598874422912,0.8678647873502984,-0.2824670766443684
joint-2474a6ed6bbe4f7e1b97,M0,291303,future_contact,P0,1.2142968205317577,0.3783123258801704,0.9720351655843059,0.5852555810046153,-0.1700378604451086
joint-1b6c644185589ebc48c8,M0,291303,no_contact_within_horizon,P3,1.0492671665294457,2.5901983548185505,0.9517344576510021,0.8032994361618975,0.6119604677720495
joint-efe7c8a0a11bb35094e0,M0,291303,future_contact,P2,0.5898365305291339,1.663790408549667,0.5090983780654028,0.9469433307629829,0.7533673725217344
joint-9ea456682d298ae62b43,M0,291303,future_contact,P3,1.621234977550403,0.30095872667240725,1.2007821443248394,-0.03582318771402471,-0.3182429434909628
joint-7d924a87e8568d82b71b,M0,291303,no_contact_within_horizon,P1,1.517661924853617,0.22429532968247456,1.4947916594182935,0.41731966134965615,-0.3599079502193105
joint-f012efad790d4bcb5275,M0,291303,future_contact,P1,1.5223276834189103,2.309015712948563,0.8368213354373645,-0.002666028954112,0.9666783642480093
joint-99a2122f162a74088f58,M0,291303,no_contact_within_horizon,P2,0.3681367443821976,0.7500799398740329,0.28757549163300766,0.9724625930255483,-0.844975912791642
joint-ce884c4d333127e8b6dc,M0,291303,no_contact_within_horizon,P3,0.4428270115608864,1.2868411370209605,0.252190484336908,0.9323537946955636,0.9358726650865613
joint-50af49320c1511a0d6c6,M0,291303,future_contact,P3,1.4138184568595373,0.26913870295716974,1.3125284078927724,0.49700963824158223,-0.20489321327871238
joint-4664e26abb95085a572a,M0,291303,future_contact,P3,1.5881281203139834,0.4551865642252082,0.7870479128068397,-0.1406145141315369,-0.4724650121617444
joint-79aa8ba0c5489ddf2497,M0,291303,future_contact,P0,1.4555274842474324,0.4800148596341097,0.7339382179883143,0.07319291374820006,-0.37869199107993357
joint-d987f2e8f59153959f0b,M0,291303,future_contact,P0,0.9954384881942512,2.207538183473086,0.7918779505029349,0.7530019508353121,0.5688949601868444
joint-cb8130fb1c35fd8e7b18,M0,291303,no_contact_within_horizon,P3,0.9221205442080613,0.39981878751676936,0.9167438657318729,0.9295621583013316,-0.858209170196704
joint-d18a1d26ca0c2d035ee3,M0,291303,future_contact,P0,0.8007742049364259,1.1198211366310316,0.11316897311711137,0.6847631244334365,0.8023482220597448
joint-da2f34f1c087e97b1afb,M0,291303,no_contact_within_horizon,P0,0.09803917057925234,0.9296988307524775,0.07289458318221333,0.9978457603642186,0.9962604720224628
joint-d61e8bcf8b85f15c898a,M0,291303,no_contact_within_horizon,P0,1.4488145764260758,0.2879746090584119,1.2448829657244016,0.36879366922179535,-0.1343244167489403
joint-4de8fb543630717fe750,M0,291303,no_contact_within_horizon,P1,1.6303855934275444,0.22660706103753375,1.484537770072599,0.11365107636336483,-0.35560161234998267
joint-dc3cf8ce3539277e0726,M0,291303,future_contact,P1,1.0438810535041319,0.5135761007601426,0.6663570604769538,0.6227564062701094,-0.18737036972115909
joint-afc74f4446a723051311,M0,291303,future_contact,P2,0.6946747906347706,0.8079625626951635,0.21323955483252702,0.7787820023176157,-0.04787019146555657
joint-b8e91cf056a2850aa06d,M0,291303,future_contact,P3,1.252683555650144,0.3277265889247106,1.1155755885624374,0.6344136966577202,0.23880179099181228
joint-1f313d8436034e3c8a2f,M0,291303,no_contact_within_horizon,P0,0.1705328070954474,1.0984919146930228,0.09393825249957602,0.9898426221697054,0.9703584893731714
joint-86283058a19cd7794f47,M0,291303,future_contact,P3,0.5804144913553497,1.5314471426040435,0.4262131332142163,0.9160055286444247,0.8717128210247826
joint-a5ed81533299a3f553ae,M0,291303,no_contact_within_horizon,P1,1.6904883666541304,0.1864120950755567,1.679795491091362,0.07812191576813371,-0.4325122085465675
joint-1b3125f558c72b1ea5e4,M0,291303,no_contact_within_horizon,P1,0.8246372293131979,1.8701482505394609,0.62601770608748,0.8280044410613898,0.9852449256728356
joint-3dcb938aa6f788013529,M0,291303,future_contact,P0,1.2536793439633445,0.33322139552748253,1.0989481584836143,0.6191306549796056,-0.45259313606178064
joint-f3d0c584cd58125ec9bd,M0,291303,future_contact,P1,1.2284161044257225,0.39270822523313,0.9346883722823314,0.5379172066762614,-0.22681570105797216
joint-a4fe2bd135f56d3a3b4d,M0,291303,future_contact,P2,0.8829730308319821,0.4898635448933969,0.7136284064695613,0.8240305916409917,-0.32065938140384764
joint-baf9ad5b2a0e2663433b,M0,291303,future_contact,P3,1.1412443556387986,0.47482233173286303,0.7448145833744582,0.5446483062810022,0.0746757282897032
joint-63dd4abeb6e1325c7806,M0,291303,no_contact_within_horizon,P3,0.1710098396467156,0.864858674360315,0.1451891676410006,0.995859098691044,0.9989157383471383
joint-89a8114aac92bfca40db,M0,291303,future_contact,P1,0.8583776625622305,0.4546171485298229,0.7882996460362183,0.8984697118591536,0.4280970120243174
joint-fdd9add87d3e0887f0db,M0,291303,no_contact_within_horizon,P0,0.9701877618152308,1.8481766900856116,0.6141995801671907,0.6781946531768956,-0.993959928785158
joint-8deb233befdaaa44244e,M0,291303,future_contact,P1,1.0730067535362617,0.6531331094038252,0.42597432759396614,0.48992376028514434,-0.008128110722737034
joint-750a25537e1c577ecb17,M0,291303,future_contact,P2,1.2970185892566923,0.36285078278938704,1.0137635959242646,0.48300904999850763,0.046601413174801064
joint-d20c3c92116f8fce3c1e,M0,291303,future_contact,P2,0.9501730006907483,0.40754114537630726,0.8976133811497653,0.8820275270495695,-0.4198005501406123
joint-83912571774477870e69,M0,291303,no_contact_within_horizon,P2,0.26230209131236887,1.175846069738274,0.16198794782948944,0.9785214018946218,0.8997679294299841
joint-0b091357d2bc89169b82,M0,291303,future_contact,P3,0.5051054040724339,1.5398206321915633,0.4316659370391965,0.9610223706905008,0.9566918021247415
joint-79a2726c7c85c127d89d,M0,291303,future_contact,P3,1.696952499230313,0.26262168089117355,1.3370407581027428,-0.14987948131273005,-0.06744861958872818
joint-ff0e8b614b34aecce4b3,M0,291303,future_contact,P1,1.6761071182428682,0.21229678256500914,1.5497700655219677,0.030324595273449172,0.1629755588856507
joint-a6e0056491e5774f3780,M0,291303,future_contact,P1,0.4653259143396118,1.5272169418911241,0.42344708680103055,0.977811186953851,0.8190891100498957
joint-009541860623d2bb9f1f,M0,291303,no_contact_within_horizon,P1,0.12363981530358535,0.9031182599119129,0.10190177078250343,0.9975332184291139,0.9941968792508137
joint-ffe811f4bd9985f39189,M0,291303,no_contact_within_horizon,P1,0.7000955205480853,0.6768544314768622,0.3902990491650639,0.8226195775072723,-0.9871759709783771
joint-08c462a1ad92c4ade964,M0,291303,no_contact_within_horizon,P2,0.26473989657836056,1.1782176519585588,0.1640028321342464,0.9781988586344464,0.896399765930068
joint-2ce56f0ea0683dcda2f5,M0,291303,future_contact,P2,1.440724517972628,0.3731894588967383,0.9856690555934396,0.21539445246478578,0.16235216932388585
joint-e8e45e1d9d7dc3a06a25,M0,291303,no_contact_within_horizon,P3,0.4210280261875142,1.2640814984425335,0.2343457702620664,0.9377301116536063,0.9433473804490325
joint-cf92d455cc3ba4b96312,M0,291303,future_contact,P3,0.5172390885373904,1.3694895119460055,0.314438051382803,0.9127423755394171,0.9509130450974453
joint-2a931d7a53cb9c33974d,M1,291301,future_contact,P0,0.40443743315646347,1.1546211514765472,0.1437722827879573,0.9281448699478931,-0.36201273618772917
joint-4352a0ffd3ac22d2f5e6,M1,291301,no_contact_within_horizon,P0,0.9112786764071876,0.8475738584134229,0.16537729495433726,0.5956461384984763,-0.21991014931774
joint-147f59a58d0ef285e900,M1,291301,future_contact,P1,0.46945126637052254,1.0644500338638496,0.06245826565308125,0.8916514050039402,-0.3550930528770872
joint-d0326bfd1d59b011ffc1,M1,291301,no_contact_within_horizon,P2,0.23702104043793168,1.156439379844655,0.1453457844064679,0.9823432081787059,-0.03031014638976436
joint-b0a6408213b275a6eec4,M1,291301,no_contact_within_horizon,P2,0.368359832378134,0.8850005034527304,0.12216706510122764,0.9393737424942395,-0.08416451212012084
joint-f16075ae76c562b01afa,M1,291301,future_contact,P2,0.44401570277217184,1.4614246450030022,0.3794117442008995,0.9706789479240375,0.8086656570052478
joint-6c84dffefac07a85efd4,M1,291301,no_contact_within_horizon,P3,0.6938377433509889,0.909889452874795,0.09443216720794577,0.7632196068495394,-0.28495545954897916
joint-530af393a720d348afb0,M1,291301,no_contact_within_horizon,P0,0.5709093937143623,1.384694739408146,0.32547971058714187,0.886114673081278,-0.08960825114838417
joint-66b0d86cfbc4d904308f,M1,291301,no_contact_within_horizon,P0,1.1253705298301695,0.6448625204705682,0.4387181314625789,0.43359905434297547,0.11715942606099881
joint-cb84ae0ab47be6c0b097,M1,291301,no_contact_within_horizon,P1,1.2484205938735145,0.6350219010891669,0.4540957907800086,0.2847410020187799,-0.04081666903086287
joint-bd7b1bc3eac5c32be6ce,M1,291301,future_contact,P0,0.24185984691853504,1.0982428798340902,0.09371152066046656,0.975081785996486,0.08098001650738963
joint-f42e2b2aa0bcf1904b2c,M1,291301,future_contact,P2,0.4547967371345428,1.4349162346100295,0.361106474413753,0.9590822434136727,0.6439666152966093
joint-0cc5980f554a68da719e,M1,291301,future_contact,P3,0.43722743848359663,1.4286573748957612,0.356735104556079,0.9656503277270505,0.5554490109982032
joint-c71196ce6b27a5f15741,M1,291301,no_contact_within_horizon,P0,0.7435815442395441,1.7356397242279098,0.5513760625736066,0.857891785436452,0.08036008590096487
joint-08a29e94c959b15daf6c,M1,291301,future_contact,P2,0.14469835487469906,1.1194681007174092,0.11285366242775594,0.9958725610564788,0.0629800197312407
joint-009344968abd7434a0a8,M1,291301,no_contact_within_horizon,P3,1.059133741234603,0.6926498659394363,0.36723065142560574,0.48818485061680517,-0.04822662475984934
joint-0d9b039cb21daac03d2a,M1,291301,no_contact_within_horizon,P0,0.6324731641188268,1.7341930178494427,0.5505421858021103,0.9398615263257027,-0.06896311111515684
joint-96bbd61ef63ebf358d5e,M1,291301,no_contact_within_horizon,P0,0.913679664178786,0.8164558077369766,0.20278249205722418,0.5989199291037155,-0.1408057271640304
joint-71226efdc82c7b8eb4e1,M1,291301,future_contact,P3,1.0351262280522422,0.41550129753078974,0.878269541873725,0.7652467929031324,0.2031703423415531
joint-2b6a5ce6c26b3991652e,M1,291301,no_contact_within_horizon,P1,0.9377978297172315,0.7144812885321391,0.3361984701536775,0.6047734953808899,0.14358076985089316
joint-c45a492c6ab0e2e5bfbe,M1,291301,future_contact,P2,1.3783496107590132,0.41314061159746845,0.8839672800494033,0.26891835861852054,0.16476841480693832
joint-b2b2ebaf8b3253aafde3,M1,291301,future_contact,P3,0.9242486314399796,0.4535834007402065,0.7905761217262703,0.8317195157249688,0.5600195151430861
joint-58d5f239e12552c3626e,M1,291301,future_contact,P3,0.5391576891582271,0.7479915768361145,0.2903635619853498,0.8940218657615241,-0.38297149254152424
joint-fc2b76f0772372bf8c3c,M1,291301,no_contact_within_horizon,P2,0.9291852100525221,1.065705024360668,0.06363657484440198,0.5698957183896767,-0.12202732804635645
joint-fe2aefddb9b7745686ad,M1,291301,future_contact,P0,0.4195513806141995,1.214339134791329,0.19420000683084318,0.9300720571971879,0.2660076787935058
joint-8b6ff975d45da97a4933,M1,291301,no_contact_within_horizon,P3,0.8273511165628479,0.8440657604965769,0.16952487214111336,0.669683968463935,-0.12998642409346806
joint-175e17d0ef9573bac40e,M1,291301,no_contact_within_horizon,P3,0.5855914149134244,0.8921568399633096,0.11411333230305233,0.8345005588249714,-0.21303174780572653
joint-a3d06b9cb0966439eddd,M1,291301,future_contact,P1,0.2820413709078331,1.2849888096593862,0.2507500098729892,0.9912007036123308,0.44798900779625067
joint-04c90cd2b55e51d7395c,M1,291301,future_contact,P1,0.2820818310736416,0.773759733380951,0.256493875571724,0.9926322607253769,0.5440232833617213
joint-03d19206c4766692b70a,M1,291301,no_contact_within_horizon,P0,0.6854643612858675,0.9103641451017455,0.09391060006121504,0.7689637907874338,-0.2688924480075446
joint-f3533a47857412ee6574,M1,291301,no_contact_within_horizon,P0,0.6466784893236006,1.6844139772969788,0.5214177153577532,0.9154125644696572,0.23441104903955431
joint-19e423cc276169fd1073,M1,291301,future_contact,P2,0.3664229598531165,1.2165683281273225,0.19603404946295616,0.9514963578922767,-0.22082774689591317
joint-ff96f3eeddc533681410,M1,291301,future_contact,P2,0.10759279745883525,1.0101724890109824,0.01012109747071177,0.9942629654819819,0.36811989865013023
joint-c4e21270ec4d0d7be262,M1,291301,no_contact_within_horizon,P1,1.395983147359148,0.3589719371832769,1.0245110629551593,0.3191223356192196,0.38417212817041546
joint-f3c2aa3445150de38445,M1,291301,no_contact_within_horizon,P1,0.8918197266682822,2.040956602206309,0.7134186205964086,0.8150070589709544,0.03917709295547937
joint-9b1bd063fe31242ee1d4,M1,291301,no_contact_within_horizon,P2,0.32426682454936595,0.8815739399369943,0.12604640098296585,0.955170785396177,-0.04911243264257614
joint-dc07119105a4b0f17fef,M1,291301,no_contact_within_horizon,P3,0.5738906809035801,1.734966662993179,0.55098819880107,0.9781802792246396,-0.29753657791782945
joint-e62d176dd1f3b78034aa,M1,291301,no_contact_within_horizon,P0,0.7659336942264994,1.8599380224050952,0.6205431658823602,0.876311944216428,-0.19369667610968783
joint-7fb044ff7f38057c2332,M1,291301,no_contact_within_horizon,P1,0.9994001767193729,2.1921891913131035,0.7849006752668964,0.7438296634572361,-0.07379039207260232
joint-86e6ae730070eee6983b,M1,291301,future_contact,P0,0.36142503075836885,0.9309547526421325,0.07154460370016384,0.937162765352443,0.23109146667999855
joint-9a206f19112cd83d8451,M1,291301,no_contact_within_horizon,P3,0.8414184009101469,0.8078160879596242,0.21342086028037557,0.6648220679720624,-0.2424261475615991
joint-d9be6f5c2e8106f0264a,M1,291301,no_contact_within_horizon,P0,0.7943066855539919,0.8469508262543888,0.16611264238568013,0.6961857300660822,-0.1801129909801088
joint-6f8a92fc80c9c4920afe,M1,291301,future_contact,P0,1.0324039046126225,0.5837918419934003,0.5382107946347505,0.5759025155708162,0.023933365711514974
joint-2a31fc646bfd539046d7,M1,291301,future_contact,P1,0.5164992459676397,1.050871600806682,0.04961991583664918,0.8677634647859218,0.036156841863917336
joint-e8ed568644109d3c68dd,M1,291301,no_contact_within_horizon,P0,0.5748724780002181,1.5610645356503892,0.44536798318377113,0.927257092275338,-0.09673071613951115
joint-310c46903e1f1c1d5a60,M1,291301,no_contact_within_horizon,P0,1.3188452643538469,0.7190970864978308,0.3297589004771811,0.16133115601629708,-0.2847813946534314
joint-1285f64b5ffdc41a435d,M1,291301,future_contact,P0,0.36587257072270346,0.9321905932390375,0.07021798602013697,0.9354523905998421,0.23476561724666017
joint-70524fe1e7c2518c400a,M1,291301,no_contact_within_horizon,P1,0.9786694908909168,0.6991340326690804,0.3579128059609214,0.5703391905527426,-0.045172294166645456
joint-41ae71c0e6c6d51506eb,M1,291301,future_contact,P0,0.2470814856572528,1.0950558655407476,0.09080538072572518,0.9735380451581819,-0.02667677310330108
joint-f2a415df92c5dbd9c22b,M1,291301,no_contact_within_horizon,P2,0.4077052922325407,1.0609282057083431,0.059144190714970256,0.9185650216994171,-0.03731552353876871
joint-05f0f9643ecc833a54a1,M1,291301,no_contact_within_horizon,P3,0.6951406996687802,0.9154354680076439,0.0883554056014183,0.7618237324115388,-0.27643210115446254
joint-6731d5008cdff8444b8a,M1,291301,no_contact_within_horizon,P1,0.7342221986924,1.9789238036516585,0.6825531634292957,0.9399521141596566,0.0929363328627133
joint-cd5d57fb2d2fc404ed88,M1,291301,no_contact_within_horizon,P1,0.7113073222788949,0.8542731574259864,0.15750427986603266,0.7578782124593296,-0.2526609973348949
joint-c73f7954cc710bf9d63c,M1,291301,future_contact,P3,0.4495133491204833,0.8200515517426369,0.19838807272112136,0.9177150600696651,-0.07402502046882192
joint-8c80649d97868318c9fe,M1,291301,no_contact_within_horizon,P1,0.9315140687264545,0.47956821017019857,0.7348691420744562,0.7872709660558435,0.39830030229123464
joint-e8ffd69e58705acdb563,M1,291301,future_contact,P3,0.19273050473106357,1.1627303749696778,0.15077101086282113,0.9927092249817924,-0.09885692710406388
joint-2474a6ed6bbe4f7e1b97,M1,291301,future_contact,P0,0.456266776306637,1.4505654464471558,0.37195344348365184,0.9622443219554898,0.49538443869307797
joint-1b6c644185589ebc48c8,M1,291301,no_contact_within_horizon,P3,1.3038608203041686,1.0129501056766945,0.012866970032495144,0.15002107838579212,-0.22729270260028916
joint-efe7c8a0a11bb35094e0,M1,291301,future_contact,P2,1.1218183222448026,0.4740325707140528,0.7464792450611903,0.5707533220479483,0.07356904072963916
joint-9ea456682d298ae62b43,M1,291301,future_contact,P3,0.6058164759803423,1.7075414422999964,0.5350545829149819,0.949632507227231,0.021390230550414276
joint-7d924a87e8568d82b71b,M1,291301,no_contact_within_horizon,P1,0.9307983384568386,2.157075586866535,0.7687534093829982,0.8099232995332297,-0.06661478603382058
joint-f012efad790d4bcb5275,M1,291301,future_contact,P1,0.40021788653637813,0.6999956391795082,0.35668117370169694,0.9816264837591622,-0.4466568754814656
joint-99a2122f162a74088f58,M1,291301,no_contact_within_horizon,P2,0.35320201856662986,1.2440864450539133,0.21840148149587565,0.9608219412752356,-0.07362811697988894
joint-ce884c4d333127e8b6dc,M1,291301,no_contact_within_horizon,P3,0.9878627123610981,0.5692347454171816,0.5634623720834631,0.6352889656489583,0.21958441243166477
joint-50af49320c1511a0d6c6,M1,291301,future_contact,P3,0.41119819107519945,1.4377146358687798,0.36305479445217126,0.9792729234799771,0.7640250445528943
joint-4664e26abb95085a572a,M1,291301,future_contact,P3,0.6303165863494569,1.6555398598897604,0.5041271549667524,0.9182457331146411,0.5951528670406698
joint-79aa8ba0c5489ddf2497,M1,291301,future_contact,P0,0.3427677971794484,1.0664010379319533,0.06428946318642054,0.9432616769862422,0.14447470044906444
joint-d987f2e8f59153959f0b,M1,291301,future_contact,P0,0.6272967309949995,0.580259019114858,0.5442806904501423,0.940128351843342,0.1366009672261186
joint-cb8130fb1c35fd8e7b18,M1,291301,no_contact_within_horizon,P3,0.7444153250195082,1.7174728117139477,0.5408539148370737,0.8520231018206516,-0.12721604897012675
joint-d18a1d26ca0c2d035ee3,M1,291301,future_contact,P0,0.685959801145218,0.6314442531499473,0.4597456179687512,0.8596346716114721,0.22631744728083064
joint-da2f34f1c087e97b1afb,M1,291301,no_contact_within_horizon,P0,0.6072864479873942,0.7715662103486058,0.25933279057791964,0.8462994415092564,-0.06468594885333055
joint-d61e8bcf8b85f15c898a,M1,291301,no_contact_within_horizon,P0,0.9653315895101668,2.0228500431940546,0.7045074294836481,0.7324231741930278,-0.02973847051461471
joint-4de8fb543630717fe750,M1,291301,no_contact_within_horizon,P1,0.6866604987647014,1.8607389789322726,0.6209737093233857,0.9398619359349323,-0.3104837975550106
joint-dc3cf8ce3539277e0726,M1,291301,future_contact,P1,0.4556761448398036,1.1234601346178728,0.11641332880753719,0.902611170479734,0.31437858119142176
joint-afc74f4446a723051311,M1,291301,future_contact,P2,0.38867634486361435,0.9842290282771934,0.015896656698280318,0.9245869319078425,0.3231360595033751
joint-b8e91cf056a2850aa06d,M1,291301,future_contact,P3,0.4706236758899618,1.266124900452116,0.23596097640076424,0.9156762298264378,0.22849915230801968
joint-1f313d8436034e3c8a2f,M1,291301,no_contact_within_horizon,P0,0.8234647422543159,0.6558485320653722,0.4218254129404999,0.7359411265880219,0.14107518405297062
joint-86283058a19cd7794f47,M1,291301,future_contact,P3,0.7535406217520608,0.5186187834496329,0.6565861870008334,0.9077827727683829,0.3779425761342437
joint-a5ed81533299a3f553ae,M1,291301,no_contact_within_horizon,P1,1.0388126989344322,2.352437197560723,0.8554518960788513,0.7443162778511492,-0.5440732872551909
joint-1b3125f558c72b1ea5e4,M1,291301,no_contact_within_horizon,P1,0.8799410603237555,0.5446024180925503,0.6076992586264625,0.7663971076698359,-0.5047910163393572
joint-3dcb938aa6f788013529,M1,291301,future_contact,P0,0.2163481225294844,1.1799693534099491,0.1654884664538195,0.9901606415065971,0.744141565957967
joint-f3d0c584cd58125ec9bd,M1,291301,future_contact,P1,0.23444846240618628,1.1509475810738539,0.1405855866295669,0.982279380086805,0.35754340283630986
joint-a4fe2bd135f56d3a3b4d,M1,291301,future_contact,P2,0.21411501075098094,1.0121894648004637,0.012115771524413342,0.9771499367191029,-0.2976644087749623
joint-baf9ad5b2a0e2663433b,M1,291301,future_contact,P3,0.48935268450279246,0.9403520822779792,0.06150091823165954,0.8820454985966074,0.41593692560318024
joint-63dd4abeb6e1325c7806,M1,291301,no_contact_within_horizon,P3,0.6483138655015906,0.8723426228301047,0.13657301615490067,0.7982036764317377,-0.1378762582712051
joint-89a8114aac92bfca40db,M1,291301,future_contact,P1,0.24453991103354195,1.22053359898692,0.19928813934285422,0.98972594881733,0.3282529214615918
joint-fdd9add87d3e0887f0db,M1,291301,no_contact_within_horizon,P0,0.6245781488846959,1.7265051309364061,0.5460992097151454,0.9428989191142525,-0.10602586692683962
joint-8deb233befdaaa44244e,M1,291301,future_contact,P1,0.29207988903249255,1.1516962239269788,0.14123583299235867,0.9671219685990642,-0.057084288334213376
joint-750a25537e1c577ecb17,M1,291301,future_contact,P2,0.635658221412471,1.648876080539669,0.5000938925060674,0.9127470862930688,0.6472531480064101
joint-d20c3c92116f8fce3c1e,M1,291301,future_contact,P2,0.5449265888050865,1.520592835523143,0.4191002821893299,0.9340274422976473,0.026809421807335143
joint-83912571774477870e69,M1,291301,no_contact_within_horizon,P2,0.28501698448453094,0.8466739172182663,0.1664396440307106,0.9729837948168366,-0.1381267353682968
joint-0b091357d2bc89169b82,M1,291301,future_contact,P3,1.304453197319012,0.41163184641075545,0.8876259057831631,0.39081672488244357,0.65723509247242
joint-79a2726c7c85c127d89d,M1,291301,future_contact,P3,0.6076400859683762,1.6508428856353154,0.5012859972572472,0.9318411233752943,-0.4106096663745333
joint-ff0e8b614b34aecce4b3,M1,291301,future_contact,P1,0.22125158854753585,1.2157275378336903,0.19534269415631908,0.9944297608655932,0.6301182964520362
joint-a6e0056491e5774f3780,M1,291301,future_contact,P1,0.8102914897473685,0.6060503809200054,0.5007921595368053,0.7787362273604815,0.5195719805594003
joint-009541860623d2bb9f1f,M1,291301,no_contact_within_horizon,P1,1.068511610238728,0.8088761169352887,0.21210950475535745,0.4452762527417132,-0.2565300700508496
joint-ffe811f4bd9985f39189,M1,291301,no_contact_within_horizon,P1,0.6236036695975767,1.6999056951178664,0.5305727760633825,0.935637867733458,0.06578568812582943
joint-08c462a1ad92c4ade964,M1,291301,no_contact_within_horizon,P2,0.33822299629025393,0.8081662651272848,0.21298746795715767,0.9649191804147405,-0.05859514905427982
joint-2ce56f0ea0683dcda2f5,M1,291301,future_contact,P2,0.47346505084814144,1.4554204796624495,0.3752948483327736,0.9551757807307183,0.5694319848260447
joint-e8e45e1d9d7dc3a06a25,M1,291301,no_contact_within_horizon,P3,0.7903404967147418,0.5937853967296622,0.5212373098655277,0.8049306950456832,0.1422895823671966
